"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3686","7A. Should open wallet connection popup, when propose a governance action in disconnected state.","independent (desktop)","Mon Dec 23 04:42:32 GMT 2024","passed","Mon Dec 23 04:42:36 GMT 2024","","7-proposal-submission/proposalSubmission.spec.ts","",""
"","6758","8H. Should disable proposal interaction on a disconnected state.","independent (desktop)","Mon Dec 23 04:43:12 GMT 2024","passed","Mon Dec 23 04:43:19 GMT 2024","","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","27630","7M_2. Should edit a treasury proposal draft","loggedin (desktop)","Mon Dec 23 04:53:33 GMT 2024","failed","Mon Dec 23 04:54:01 GMT 2024","Treasury Proposal Draft","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","8680","8B_2. Should sort the list of proposed governance actions.","mobile","Mon Dec 23 04:44:42 GMT 2024","passed","Mon Dec 23 04:44:51 GMT 2024","Filter and sort proposals","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","5672","6N. Should open feedback modal","mobile","Mon Dec 23 04:44:16 GMT 2024","passed","Mon Dec 23 04:44:22 GMT 2024","User Snap","6-miscellaneous/miscellaneous.spec.ts","",""
"","51739","7E_2. Should accept valid data in treasury proposal form","loggedin (desktop)","Mon Dec 23 04:50:02 GMT 2024","passed","Mon Dec 23 04:50:54 GMT 2024","Proposal created logged state > Accept valid data","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","4973","Create DRep 01 auth","auth setup","Mon Dec 23 04:39:16 GMT 2024","passed","Mon Dec 23 04:39:21 GMT 2024","","auth.setup.ts","",""
"","11244","Create Proposal 04 auth","auth setup","Mon Dec 23 04:40:00 GMT 2024","passed","Mon Dec 23 04:40:12 GMT 2024","","auth.setup.ts","",""
"","16051","3E_2. Should reject invalid data in DRep form","loggedin (desktop)","Mon Dec 23 04:47:19 GMT 2024","passed","Mon Dec 23 04:47:35 GMT 2024","Validation of dRep Registration Form","3-drep-registration/dRepRegistration.loggedin.spec.ts","",""
"","5076","8E. Should share proposed governance action","independent (desktop)","Mon Dec 23 04:43:19 GMT 2024","passed","Mon Dec 23 04:43:24 GMT 2024","Mocked proposal","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","5271","6Q. Should report an issue","independent (desktop)","Mon Dec 23 04:42:23 GMT 2024","passed","Mon Dec 23 04:42:28 GMT 2024","User Snap > Feedback Tests","6-miscellaneous/miscellaneous.spec.ts","",""
"","88794","Setup temporary DRep wallets","dRep setup","Mon Dec 23 04:46:15 GMT 2024","passed","Mon Dec 23 04:47:43 GMT 2024","","dRep.setup.ts","",""
"","21514","7N. Should submit a draft proposal","loggedin (desktop)","Mon Dec 23 04:53:30 GMT 2024","passed","Mon Dec 23 04:53:52 GMT 2024","Info Proposal Draft","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","6236","DRep de-registration","cleanup dRep","Mon Dec 23 05:10:18 GMT 2024","passed","Mon Dec 23 05:10:25 GMT 2024","","dRep.teardown.ts","",""
"","54778","7H_1. Should submit a info proposal as governance action","proposal submission","Mon Dec 23 04:40:24 GMT 2024","passed","Mon Dec 23 04:41:19 GMT 2024","","7-proposal-submission/proposalSubmission.ga.spec.ts","",""
"","65025","Register DRep of static wallets","dRep setup","Mon Dec 23 04:45:32 GMT 2024","passed","Mon Dec 23 04:46:37 GMT 2024","","dRep.setup.ts","",""
"","3430","6C. Navigation within the dApp","independent (desktop)","Mon Dec 23 04:42:04 GMT 2024","passed","Mon Dec 23 04:42:07 GMT 2024","","6-miscellaneous/miscellaneous.spec.ts","",""
"","57417","2S. Should retire as a Direct Voter on delegating to another DRep","delegation","Mon Dec 23 05:06:18 GMT 2024","passed","Mon Dec 23 05:07:16 GMT 2024","Register DRep state","2-delegation/delegationFunctionality.delegation.spec.ts","",""
"","4322","3P. Should reject invalid edit dRep metadata","dRep","Mon Dec 23 05:00:37 GMT 2024","passed","Mon Dec 23 05:00:41 GMT 2024","","3-drep-registration/editDRep.dRep.spec.ts","",""
"","2481","1B. Should connect wallet with single stake key","loggedin (desktop)","Mon Dec 23 04:46:37 GMT 2024","passed","Mon Dec 23 04:46:40 GMT 2024","","1-wallet-connect/walletConnect.loggedin.spec.ts","",""
"","4509","6D. Should open Sanchonet docs in a new tab when clicking `Learn More` on dashboards in disconnected state.","independent (desktop)","Mon Dec 23 04:42:07 GMT 2024","passed","Mon Dec 23 04:42:12 GMT 2024","","6-miscellaneous/miscellaneous.spec.ts","",""
"","9815","4C_2. Should sort Governance Action Type on governance actions page","loggedin (desktop)","Mon Dec 23 04:48:00 GMT 2024","passed","Mon Dec 23 04:48:10 GMT 2024","","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","",""
"","29475","8P. Should add poll on own proposal","loggedin (desktop)","Mon Dec 23 04:55:07 GMT 2024","passed","Mon Dec 23 04:55:36 GMT 2024","Proposal created with poll enabled (proposal auth)","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","",""
"","8008","2M. Should access dRep directory page on disconnected state","dRep","Mon Dec 23 04:57:27 GMT 2024","passed","Mon Dec 23 04:57:35 GMT 2024","","2-delegation/delegation.drep.spec.ts","",""
"","3517","7A. Should open wallet connection popup, when propose a governance action in disconnected state.","mobile","Mon Dec 23 04:44:33 GMT 2024","passed","Mon Dec 23 04:44:36 GMT 2024","","7-proposal-submission/proposalSubmission.spec.ts","",""
"","11113","Create Proposal 06 auth","auth setup","Mon Dec 23 04:40:12 GMT 2024","passed","Mon Dec 23 04:40:23 GMT 2024","","auth.setup.ts","",""
