"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","60098","test_check_voting_power[ada_holder_delegate_to_drep0]","test_cases","Tue Jan 28 09:09:27 GMT 2025","failed","Tue Jan 28 09:10:27 GMT 2025","","test_ada_holder","",""
"","60180","test_get_proposal","test_cases","Tue Jan 28 09:22:28 GMT 2025","failed","Tue Jan 28 09:23:29 GMT 2025","","test_proposal","",""
"","60106","test_drep_voting_power[registered_drep0]","test_cases","Tue Jan 28 09:14:27 GMT 2025","failed","Tue Jan 28 09:15:27 GMT 2025","","test_drep","",""
"","60099","test_ada_holder_current_delegation[ada_holder_delegate_to_drep1]","test_cases","Tue Jan 28 09:10:27 GMT 2025","failed","Tue Jan 28 09:11:27 GMT 2025","","test_ada_holder","",""
"","60124","test_drep_getVotes[registered_drep1]","test_cases","Tue Jan 28 09:16:28 GMT 2025","failed","Tue Jan 28 09:17:28 GMT 2025","","test_drep","",""
"","60098","test_get_network_metrics","test_cases","Tue Jan 28 09:20:28 GMT 2025","failed","Tue Jan 28 09:21:28 GMT 2025","","test_misc","",""
"","102","test_list_proposal","test_cases","Tue Jan 28 09:22:28 GMT 2025","passed","Tue Jan 28 09:22:28 GMT 2025","","test_proposal","",""
"","60099","test_get_epoch_param","test_cases","Tue Jan 28 09:19:28 GMT 2025","failed","Tue Jan 28 09:20:28 GMT 2025","","test_misc","",""
"","60126","test_drep_get_info[registered_drep1]","test_cases","Tue Jan 28 09:18:28 GMT 2025","failed","Tue Jan 28 09:19:28 GMT 2025","","test_drep","",""
"","60127","test_drep_get_info[registered_drep0]","test_cases","Tue Jan 28 09:15:27 GMT 2025","failed","Tue Jan 28 09:16:28 GMT 2025","","test_drep","",""
"","60099","test_get_transaction_status","test_cases","Tue Jan 28 09:21:28 GMT 2025","failed","Tue Jan 28 09:22:28 GMT 2025","","test_misc","",""
"","60099","test_list_drep","test_cases","Tue Jan 28 09:12:27 GMT 2025","failed","Tue Jan 28 09:13:27 GMT 2025","","test_drep","",""
"","60109","test_check_voting_power[ada_holder_delegate_to_drep1]","test_cases","Tue Jan 28 09:11:27 GMT 2025","failed","Tue Jan 28 09:12:27 GMT 2025","","test_ada_holder","",""
"","60421","test_epoch_boundary","test_cases","Tue Jan 28 09:23:29 GMT 2025","failed","Tue Jan 28 09:24:29 GMT 2025","","test_proposal","",""
"","60098","test_drep_voting_power[registered_drep1]","test_cases","Tue Jan 28 09:17:28 GMT 2025","failed","Tue Jan 28 09:18:28 GMT 2025","","test_drep","",""
"","60225","test_ada_holder_current_delegation[ada_holder_delegate_to_drep0]","test_cases","Tue Jan 28 09:08:27 GMT 2025","failed","Tue Jan 28 09:09:27 GMT 2025","","test_ada_holder","",""
"","60100","test_drep_getVotes[registered_drep0]","test_cases","Tue Jan 28 09:13:27 GMT 2025","failed","Tue Jan 28 09:14:27 GMT 2025","","test_drep","",""
