"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","187","test_get_network_metrics","test_cases","Wed Jan 29 13:05:37 GMT 2025","passed","Wed Jan 29 13:05:37 GMT 2025","","test_misc","",""
"","1475","test_list_drep","test_cases","Wed Jan 29 13:05:34 GMT 2025","passed","Wed Jan 29 13:05:36 GMT 2025","","test_drep","",""
"","135","test_drep_voting_power[registered_drep1]","test_cases","Wed Jan 29 13:05:36 GMT 2025","passed","Wed Jan 29 13:05:37 GMT 2025","","test_drep","",""
"","147","test_check_voting_power[ada_holder_delegate_to_drep0]","test_cases","Wed Jan 29 13:05:34 GMT 2025","passed","Wed Jan 29 13:05:34 GMT 2025","","test_ada_holder","",""
"","304","test_list_proposal","test_cases","Wed Jan 29 13:05:37 GMT 2025","passed","Wed Jan 29 13:05:37 GMT 2025","","test_proposal","",""
"","133","test_drep_getVotes[registered_drep1]","test_cases","Wed Jan 29 13:05:36 GMT 2025","passed","Wed Jan 29 13:05:36 GMT 2025","","test_drep","",""
"","142","test_drep_get_info[registered_drep1]","test_cases","Wed Jan 29 13:05:37 GMT 2025","passed","Wed Jan 29 13:05:37 GMT 2025","","test_drep","",""
"","921","test_epoch_boundary","test_cases","Wed Jan 29 13:05:39 GMT 2025","passed","Wed Jan 29 13:05:40 GMT 2025","","test_proposal","",""
"","144","test_drep_get_info[registered_drep0]","test_cases","Wed Jan 29 13:05:36 GMT 2025","passed","Wed Jan 29 13:05:36 GMT 2025","","test_drep","",""
"","134","test_get_transaction_status","test_cases","Wed Jan 29 13:05:37 GMT 2025","passed","Wed Jan 29 13:05:37 GMT 2025","","test_misc","",""
"","4493","test_ada_holder_current_delegation[ada_holder_delegate_to_drep0]","test_cases","Wed Jan 29 13:05:29 GMT 2025","passed","Wed Jan 29 13:05:34 GMT 2025","","test_ada_holder","",""
"","108","test_get_epoch_param","test_cases","Wed Jan 29 13:05:37 GMT 2025","passed","Wed Jan 29 13:05:37 GMT 2025","","test_misc","",""
"","133","test_ada_holder_current_delegation[ada_holder_delegate_to_drep1]","test_cases","Wed Jan 29 13:05:34 GMT 2025","passed","Wed Jan 29 13:05:34 GMT 2025","","test_ada_holder","",""
"","134","test_drep_getVotes[registered_drep0]","test_cases","Wed Jan 29 13:05:36 GMT 2025","passed","Wed Jan 29 13:05:36 GMT 2025","","test_drep","",""
"","1610","test_get_proposal","test_cases","Wed Jan 29 13:05:37 GMT 2025","passed","Wed Jan 29 13:05:39 GMT 2025","","test_proposal","",""
"","141","test_check_voting_power[ada_holder_delegate_to_drep1]","test_cases","Wed Jan 29 13:05:34 GMT 2025","passed","Wed Jan 29 13:05:34 GMT 2025","","test_ada_holder","",""
"","131","test_drep_voting_power[registered_drep0]","test_cases","Wed Jan 29 13:05:36 GMT 2025","passed","Wed Jan 29 13:05:36 GMT 2025","","test_drep","",""
