"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","17651","2R. Should display a modal indicating waiting for previous transaction when delegating if the previous transaction is not completed","delegation","Wed Nov 13 04:35:28 GMT 2024","passed","Wed Nov 13 04:35:46 GMT 2024","Multiple delegations","2-delegation/delegationFunctionality.delegation.spec.ts","",""
"","4963","8E. Should share proposed governance action","mobile","Wed Nov 13 04:23:53 GMT 2024","passed","Wed Nov 13 04:23:58 GMT 2024","Mocked proposal","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","11271","6J. Should add a username.","loggedin (desktop)","Wed Nov 13 04:26:21 GMT 2024","passed","Wed Nov 13 04:26:33 GMT 2024","Temporary user","6-miscellaneous/miscellaneous.loggedin.spec.ts","",""
"","20301","2Q. Should include DRep status and voting power on the DRep card","dRep","Wed Nov 13 04:32:14 GMT 2024","passed","Wed Nov 13 04:32:35 GMT 2024","","2-delegation/delegation.drep.spec.ts","",""
"","8250","Create AdaHolder 06 auth","auth setup","Wed Nov 13 04:20:49 GMT 2024","passed","Wed Nov 13 04:20:58 GMT 2024","","auth.setup.ts","",""
"","24904","8T. Should change vote on poll.","loggedin (desktop)","Wed Nov 13 04:29:46 GMT 2024","passed","Wed Nov 13 04:30:11 GMT 2024","Proposal created with poll enabled (user auth)","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","",""
"","20597","2C. Should open wallet connection popup on delegate in disconnected state","dRep","Wed Nov 13 04:32:14 GMT 2024","passed","Wed Nov 13 04:32:35 GMT 2024","","2-delegation/delegation.drep.spec.ts","",""
"","9691","3N_2. Should reject invalid dRep metadata anchor on edit dRep","dRep","Wed Nov 13 04:33:26 GMT 2024","passed","Wed Nov 13 04:33:35 GMT 2024","Validation of edit dRep Form","3-drep-registration/editDRep.dRep.spec.ts","",""
"","3874","6T. Should display proper network name","independent (desktop)","Wed Nov 13 04:22:16 GMT 2024","passed","Wed Nov 13 04:22:20 GMT 2024","","6-miscellaneous/miscellaneous.spec.ts","",""
"","4207","1B. Should connect wallet with single stake key","loggedin (desktop)","Wed Nov 13 04:24:25 GMT 2024","passed","Wed Nov 13 04:24:29 GMT 2024","","1-wallet-connect/walletConnect.loggedin.spec.ts","",""
"","6980","6N. Should open feedback modal","independent (desktop)","Wed Nov 13 04:22:01 GMT 2024","passed","Wed Nov 13 04:22:08 GMT 2024","User Snap","6-miscellaneous/miscellaneous.spec.ts","",""
"","19432","Create Proposal 04 auth","auth setup","Wed Nov 13 04:20:56 GMT 2024","passed","Wed Nov 13 04:21:16 GMT 2024","","auth.setup.ts","",""
"","42233","2K_1. Should filter DReps","independent (desktop)","Wed Nov 13 04:21:36 GMT 2024","passed","Wed Nov 13 04:22:18 GMT 2024","","2-delegation/delegation.spec.ts","",""
"","42827","2F. Should change delegated DRep","delegation","Wed Nov 13 04:35:01 GMT 2024","failed","Wed Nov 13 04:35:43 GMT 2024","Change delegation","2-delegation/delegationFunctionality.delegation.spec.ts","",""
"","36899","8G. Should display the proper likes and dislikes count","loggedin (desktop)","Wed Nov 13 04:29:09 GMT 2024","passed","Wed Nov 13 04:29:46 GMT 2024","Proposal created logged in state","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","",""
"","21892","7G_2. Should create a proposal with proper treasury data","loggedin (desktop)","Wed Nov 13 04:27:58 GMT 2024","passed","Wed Nov 13 04:28:20 GMT 2024","Proposal created logged state > Create a proposal with proper data","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","12325","5D_1. Should accept valid data in provide context","dRep","Wed Nov 13 04:34:01 GMT 2024","passed","Wed Nov 13 04:34:13 GMT 2024","Proposal checks > Validate provide context about vote","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","",""
"","20843","Create Proposal 03 auth","auth setup","Wed Nov 13 04:20:56 GMT 2024","passed","Wed Nov 13 04:21:17 GMT 2024","","auth.setup.ts","",""
"","5250","6T. Should display proper network name","mobile","Wed Nov 13 04:23:32 GMT 2024","passed","Wed Nov 13 04:23:37 GMT 2024","","6-miscellaneous/miscellaneous.spec.ts","",""
"","166528","8J. Should sort the proposed governance action comments.","loggedin (desktop)","Wed Nov 13 04:29:15 GMT 2024","passed","Wed Nov 13 04:32:02 GMT 2024","Proposal created logged in state","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","",""
"","14040","6K. Should accept valid username.","loggedin (desktop)","Wed Nov 13 04:26:22 GMT 2024","passed","Wed Nov 13 04:26:36 GMT 2024","Temporary user","6-miscellaneous/miscellaneous.loggedin.spec.ts","",""
