"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","105","test_drep_voting_power[registered_drep1]","test_cases","Tue May 13 05:26:38 GMT 2025","passed","Tue May 13 05:26:38 GMT 2025","","test_drep","",""
"","120","test_drep_get_info[registered_drep0]","test_cases","Tue May 13 05:26:38 GMT 2025","passed","Tue May 13 05:26:38 GMT 2025","","test_drep","",""
"","2290","test_get_network_metrics","test_cases","Tue May 13 05:26:39 GMT 2025","passed","Tue May 13 05:26:41 GMT 2025","","test_misc","",""
"","507","test_epoch_boundary","test_cases","Tue May 13 05:26:44 GMT 2025","passed","Tue May 13 05:26:45 GMT 2025","","test_proposal","",""
"","106","test_drep_voting_power[registered_drep0]","test_cases","Tue May 13 05:26:38 GMT 2025","passed","Tue May 13 05:26:38 GMT 2025","","test_drep","",""
"","115","test_check_voting_power[ada_holder_delegate_to_drep0]","test_cases","Tue May 13 05:26:35 GMT 2025","passed","Tue May 13 05:26:35 GMT 2025","","test_ada_holder","",""
"","414","test_list_proposal","test_cases","Tue May 13 05:26:42 GMT 2025","passed","Tue May 13 05:26:42 GMT 2025","","test_proposal","",""
"","109","test_ada_holder_current_delegation[ada_holder_delegate_to_drep1]","test_cases","Tue May 13 05:26:35 GMT 2025","passed","Tue May 13 05:26:35 GMT 2025","","test_ada_holder","",""
"","2508","test_list_drep","test_cases","Tue May 13 05:26:35 GMT 2025","passed","Tue May 13 05:26:38 GMT 2025","","test_drep","",""
"","120","test_drep_get_info[registered_drep1]","test_cases","Tue May 13 05:26:38 GMT 2025","passed","Tue May 13 05:26:38 GMT 2025","","test_drep","",""
"","290","test_get_network_total_stake","test_cases","Tue May 13 05:26:41 GMT 2025","passed","Tue May 13 05:26:41 GMT 2025","","test_misc","",""
"","429","test_ada_holder_current_delegation[ada_holder_delegate_to_drep0]","test_cases","Tue May 13 05:26:35 GMT 2025","passed","Tue May 13 05:26:35 GMT 2025","","test_ada_holder","",""
"","276","test_get_epoch_param","test_cases","Tue May 13 05:26:38 GMT 2025","passed","Tue May 13 05:26:39 GMT 2025","","test_misc","",""
"","2054","test_get_proposal","test_cases","Tue May 13 05:26:42 GMT 2025","passed","Tue May 13 05:26:44 GMT 2025","","test_proposal","",""
"","106","test_get_transaction_status","test_cases","Tue May 13 05:26:41 GMT 2025","passed","Tue May 13 05:26:42 GMT 2025","","test_misc","",""
"","110","test_check_voting_power[ada_holder_delegate_to_drep1]","test_cases","Tue May 13 05:26:35 GMT 2025","passed","Tue May 13 05:26:35 GMT 2025","","test_ada_holder","",""
"","105","test_get_network_info","test_cases","Tue May 13 05:26:41 GMT 2025","passed","Tue May 13 05:26:41 GMT 2025","","test_misc","",""
"","108","test_drep_getVotes[registered_drep0]","test_cases","Tue May 13 05:26:38 GMT 2025","passed","Tue May 13 05:26:38 GMT 2025","","test_drep","",""
"","108","test_drep_getVotes[registered_drep1]","test_cases","Tue May 13 05:26:38 GMT 2025","passed","Tue May 13 05:26:38 GMT 2025","","test_drep","",""
