"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","114","test_drep_voting_power[registered_drep1]","test_cases","Wed May 21 07:29:24 GMT 2025","passed","Wed May 21 07:29:24 GMT 2025","","test_drep","",""
"","127","test_drep_get_info[registered_drep1]","test_cases","Wed May 21 07:29:24 GMT 2025","passed","Wed May 21 07:29:24 GMT 2025","","test_drep","",""
"","2343","test_get_network_metrics","test_cases","Wed May 21 07:29:25 GMT 2025","passed","Wed May 21 07:29:27 GMT 2025","","test_misc","",""
"","123","test_check_voting_power[ada_holder_delegate_to_drep0]","test_cases","Wed May 21 07:29:21 GMT 2025","passed","Wed May 21 07:29:21 GMT 2025","","test_ada_holder","",""
"","118","test_check_voting_power[ada_holder_delegate_to_drep1]","test_cases","Wed May 21 07:29:21 GMT 2025","passed","Wed May 21 07:29:21 GMT 2025","","test_ada_holder","",""
"","114","test_ada_holder_current_delegation[ada_holder_delegate_to_drep1]","test_cases","Wed May 21 07:29:21 GMT 2025","passed","Wed May 21 07:29:21 GMT 2025","","test_ada_holder","",""
"","308","test_get_network_total_stake","test_cases","Wed May 21 07:29:27 GMT 2025","passed","Wed May 21 07:29:27 GMT 2025","","test_misc","",""
"","115","test_get_transaction_status","test_cases","Wed May 21 07:29:27 GMT 2025","passed","Wed May 21 07:29:28 GMT 2025","","test_misc","",""
"","522","test_epoch_boundary","test_cases","Wed May 21 07:29:30 GMT 2025","passed","Wed May 21 07:29:31 GMT 2025","","test_proposal","",""
"","617","test_ada_holder_current_delegation[ada_holder_delegate_to_drep0]","test_cases","Wed May 21 07:29:20 GMT 2025","passed","Wed May 21 07:29:21 GMT 2025","","test_ada_holder","",""
"","114","test_get_network_info","test_cases","Wed May 21 07:29:27 GMT 2025","passed","Wed May 21 07:29:27 GMT 2025","","test_misc","",""
"","2505","test_list_drep","test_cases","Wed May 21 07:29:21 GMT 2025","passed","Wed May 21 07:29:24 GMT 2025","","test_drep","",""
"","128","test_drep_get_info[registered_drep0]","test_cases","Wed May 21 07:29:24 GMT 2025","passed","Wed May 21 07:29:24 GMT 2025","","test_drep","",""
"","2144","test_get_proposal","test_cases","Wed May 21 07:29:28 GMT 2025","passed","Wed May 21 07:29:30 GMT 2025","","test_proposal","",""
"","117","test_drep_getVotes[registered_drep0]","test_cases","Wed May 21 07:29:24 GMT 2025","passed","Wed May 21 07:29:24 GMT 2025","","test_drep","",""
"","115","test_drep_getVotes[registered_drep1]","test_cases","Wed May 21 07:29:24 GMT 2025","passed","Wed May 21 07:29:24 GMT 2025","","test_drep","",""
"","114","test_drep_voting_power[registered_drep0]","test_cases","Wed May 21 07:29:24 GMT 2025","passed","Wed May 21 07:29:24 GMT 2025","","test_drep","",""
"","433","test_list_proposal","test_cases","Wed May 21 07:29:28 GMT 2025","passed","Wed May 21 07:29:28 GMT 2025","","test_proposal","",""
"","285","test_get_epoch_param","test_cases","Wed May 21 07:29:24 GMT 2025","passed","Wed May 21 07:29:25 GMT 2025","","test_misc","",""
