"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","13934","8B_2. Should sort the list of proposed governance actions.","independent (desktop)","Tue Nov 05 11:20:32 GMT 2024","passed","Tue Nov 05 11:20:46 GMT 2024","Filter and sort proposals","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","7693","4G. Should display correct vote counts on governance details page for DRep","dRep","Tue Nov 05 11:29:08 GMT 2024","passed","Tue Nov 05 11:29:15 GMT 2024","Check vote count","4-proposal-visibility/proposalVisibility.dRep.spec.ts","",""
"","6085","8E. Should share proposed governance action","independent (desktop)","Tue Nov 05 11:20:47 GMT 2024","passed","Tue Nov 05 11:20:54 GMT 2024","Mocked proposal","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","18242","2R. Should display a modal indicating waiting for previous transaction when delegating if the previous transaction is not completed","delegation","Tue Nov 05 11:31:29 GMT 2024","passed","Tue Nov 05 11:31:47 GMT 2024","Multiple delegations","2-delegation/delegationFunctionality.delegation.spec.ts","",""
"","11126","3J. Should verify retire as DRep","dRep","Tue Nov 05 11:27:35 GMT 2024","passed","Tue Nov 05 11:27:46 GMT 2024","Temporary DReps","3-drep-registration/dRepRegistration.dRep.spec.ts","",""
"","5442","7A. Should open wallet connection popup, when propose a governance action in disconnected state.","independent (desktop)","Tue Nov 05 11:20:27 GMT 2024","passed","Tue Nov 05 11:20:32 GMT 2024","","7-proposal-submission/proposalSubmission.spec.ts","",""
"","23460","DRep de-registration","cleanup dRep","Tue Nov 05 11:34:25 GMT 2024","passed","Tue Nov 05 11:34:48 GMT 2024","","dRep.teardown.ts","",""
"","3830","3P. Should reject invalid edit dRep metadata","dRep","Tue Nov 05 11:28:30 GMT 2024","passed","Tue Nov 05 11:28:34 GMT 2024","","3-drep-registration/editDRep.dRep.spec.ts","",""
"","15175","2K_2. Should sort DReps","independent (desktop)","Tue Nov 05 11:19:49 GMT 2024","passed","Tue Nov 05 11:20:04 GMT 2024","","2-delegation/delegation.spec.ts","",""
"","42720","2F. Should change delegated DRep","delegation","Tue Nov 05 11:30:56 GMT 2024","failed","Tue Nov 05 11:31:38 GMT 2024","Change delegation","2-delegation/delegationFunctionality.delegation.spec.ts","",""
"","43788","8T. Should change vote on poll.","loggedin (desktop)","Tue Nov 05 11:26:03 GMT 2024","passed","Tue Nov 05 11:26:46 GMT 2024","Proposal created with poll enabled (user auth)","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","",""
"","7454","6M. Should navigate between footer links","independent (desktop)","Tue Nov 05 11:20:11 GMT 2024","passed","Tue Nov 05 11:20:19 GMT 2024","","6-miscellaneous/miscellaneous.spec.ts","",""
"","34489","8P. Should add poll on own proposal","loggedin (desktop)","Tue Nov 05 11:26:21 GMT 2024","passed","Tue Nov 05 11:26:55 GMT 2024","Proposal created with poll enabled (proposal auth)","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","",""
"","16918","7I_1. Should valid review submission in info Proposal form","loggedin (desktop)","Tue Nov 05 11:24:36 GMT 2024","passed","Tue Nov 05 11:24:53 GMT 2024","Proposal created logged state > Review fillup form","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","33284","7J_2. Should reject invalid metadata anchor on proposal submission","loggedin (desktop)","Tue Nov 05 11:24:57 GMT 2024","passed","Tue Nov 05 11:25:30 GMT 2024","Proposal created logged state > proposed as a governance action > Metadata anchor validation","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","48825","5I. Should view the vote details,when viewing governance action already voted by the DRep","dRep","Tue Nov 05 11:30:16 GMT 2024","passed","Tue Nov 05 11:31:04 GMT 2024","Perform voting","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","",""
"","7239","6G. Should restrict edit dRep for non dRep","loggedin (desktop)","Tue Nov 05 11:23:48 GMT 2024","passed","Tue Nov 05 11:23:55 GMT 2024","Logged in user","6-miscellaneous/miscellaneous.loggedin.spec.ts","",""
"","1","2H. Should prompt to change delegation after delegation","delegation","Tue Nov 05 11:31:36 GMT 2024","skipped","Tue Nov 05 11:31:36 GMT 2024","Delegate to others","2-delegation/delegationFunctionality.delegation.spec.ts","",""
"","5291","6C. Navigation within the dApp","independent (desktop)","Tue Nov 05 11:20:06 GMT 2024","passed","Tue Nov 05 11:20:11 GMT 2024","","6-miscellaneous/miscellaneous.spec.ts","",""
"","22757","7L. Should save proposal as a draft","loggedin (desktop)","Tue Nov 05 11:25:30 GMT 2024","passed","Tue Nov 05 11:25:53 GMT 2024","Info Proposal Draft","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","15763","Create Proposal 02 auth","auth setup","Tue Nov 05 11:19:13 GMT 2024","passed","Tue Nov 05 11:19:28 GMT 2024","","auth.setup.ts","",""
"","7645","6D. Should open Sanchonet docs in a new tab when clicking `Learn More` on dashboards in disconnected state.","mobile","Tue Nov 05 11:21:16 GMT 2024","passed","Tue Nov 05 11:21:24 GMT 2024","","6-miscellaneous/miscellaneous.spec.ts","",""
"","15164","8C. Should search the list of proposed governance actions.","mobile","Tue Nov 05 11:21:40 GMT 2024","passed","Tue Nov 05 11:21:55 GMT 2024","","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","4060","8F. Should display all comments with count indication.","mobile","Tue Nov 05 11:21:59 GMT 2024","passed","Tue Nov 05 11:22:03 GMT 2024","Mocked proposal","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","212611","Setup temporary DRep wallets","dRep setup","Tue Nov 05 11:22:16 GMT 2024","passed","Tue Nov 05 11:25:49 GMT 2024","","dRep.setup.ts","",""
"","63519","7F_1. Should reject invalid data in info Proposal form","loggedin (desktop)","Tue Nov 05 11:24:15 GMT 2024","passed","Tue Nov 05 11:25:18 GMT 2024","Proposal created logged state > Reject invalid  data","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","43953","2U. Should show delegated voting power to Abstain","delegation","Tue Nov 05 11:31:38 GMT 2024","passed","Tue Nov 05 11:32:22 GMT 2024","Abstain delegation","2-delegation/delegationFunctionality.delegation.spec.ts","",""
"","11000","2K_3. Should sort DReps randomly","independent (desktop)","Tue Nov 05 11:19:51 GMT 2024","passed","Tue Nov 05 11:20:02 GMT 2024","","2-delegation/delegation.spec.ts","",""
"","9511","2M. Should access dRep directory page on disconnected state","dRep","Tue Nov 05 11:27:22 GMT 2024","passed","Tue Nov 05 11:27:31 GMT 2024","","2-delegation/delegation.drep.spec.ts","",""
"","7626","6Q. Should report an issue","mobile","Tue Nov 05 11:21:29 GMT 2024","passed","Tue Nov 05 11:21:36 GMT 2024","User Snap > Feedback Tests","6-miscellaneous/miscellaneous.spec.ts","",""
"","11741","4N. Should accept valid metadata anchor on vote context","dRep","Tue Nov 05 11:28:39 GMT 2024","failed","Tue Nov 05 11:28:51 GMT 2024","Logged in DRep > vote context metadata anchor validation","4-proposal-visibility/proposalVisibility.dRep.spec.ts","",""
"","5893","6S. Should Warn users that they are in bootstrapping phase via banner","independent (desktop)","Tue Nov 05 11:20:25 GMT 2024","passed","Tue Nov 05 11:20:31 GMT 2024","","6-miscellaneous/miscellaneous.spec.ts","",""
"","40425","8N. Should reply to comments","loggedin (desktop)","Tue Nov 05 11:25:53 GMT 2024","passed","Tue Nov 05 11:26:34 GMT 2024","Proposal created logged in state","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","",""
"","38909","2K_1. Should filter DReps","independent (desktop)","Tue Nov 05 11:19:53 GMT 2024","passed","Tue Nov 05 11:20:32 GMT 2024","","2-delegation/delegation.spec.ts","",""
"","18741","Create Proposal 05 auth","auth setup","Tue Nov 05 11:19:15 GMT 2024","passed","Tue Nov 05 11:19:34 GMT 2024","","auth.setup.ts","",""
"","35068","2K_1. Should filter DReps","mobile","Tue Nov 05 11:21:02 GMT 2024","passed","Tue Nov 05 11:21:37 GMT 2024","","2-delegation/delegation.spec.ts","",""
"","16830","2T. Should show warning message on delegation when insufficient funds","dRep","Tue Nov 05 11:27:05 GMT 2024","passed","Tue Nov 05 11:27:22 GMT 2024","Insufficient funds","2-delegation/delegation.drep.spec.ts","",""
"","11441","4F. Should Disable DRep functionality upon wallet disconnection on governance actions page","dRep","Tue Nov 05 11:29:09 GMT 2024","passed","Tue Nov 05 11:29:20 GMT 2024","","4-proposal-visibility/proposalVisibility.dRep.spec.ts","",""
"","5434","1D. Should reject wallet connection in mainnet","independent (desktop)","Tue Nov 05 11:19:44 GMT 2024","passed","Tue Nov 05 11:19:49 GMT 2024","","1-wallet-connect/walletConnect.spec.ts","",""
"","7640","8S. Should restrict proposal creation on disconnected state","mobile","Tue Nov 05 11:21:53 GMT 2024","passed","Tue Nov 05 11:22:00 GMT 2024","","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","4984","8F. Should display all comments with count indication.","independent (desktop)","Tue Nov 05 11:20:54 GMT 2024","passed","Tue Nov 05 11:20:59 GMT 2024","Mocked proposal","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","11034","4C_3. Should filter and sort Governance Action Type on governance actions page","loggedin (desktop)","Tue Nov 05 11:23:26 GMT 2024","passed","Tue Nov 05 11:23:38 GMT 2024","","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","",""
"","4875","1E. Should hide incompatible wallets when connecting","independent (desktop)","Tue Nov 05 11:19:46 GMT 2024","passed","Tue Nov 05 11:19:51 GMT 2024","","1-wallet-connect/walletConnect.spec.ts","",""
"","4965","3C. Should open wallet connection popup on DRep registration in disconnected state","mobile","Tue Nov 05 11:21:10 GMT 2024","passed","Tue Nov 05 11:21:15 GMT 2024","","3-drep-registration/dRepRegistration.spec.ts","",""
"","23289","3E_1. Should accept valid data in DRep form","loggedin (desktop)","Tue Nov 05 11:22:41 GMT 2024","passed","Tue Nov 05 11:23:05 GMT 2024","Validation of dRep Registration Form","3-drep-registration/dRepRegistration.loggedin.spec.ts","",""
"","62201","Setup temporary proposal wallets","governance-action setup","Tue Nov 05 11:22:16 GMT 2024","failed","Tue Nov 05 11:23:18 GMT 2024","","governance-action.setup.ts","",""
"","7250","6P. Should verify feature form","mobile","Tue Nov 05 11:21:27 GMT 2024","passed","Tue Nov 05 11:21:35 GMT 2024","User Snap","6-miscellaneous/miscellaneous.spec.ts","",""
"","148716","3M_2. Should reject invalid data in edit dRep form","dRep","Tue Nov 05 11:28:00 GMT 2024","failed","Tue Nov 05 11:30:29 GMT 2024","Validation of edit dRep Form","3-drep-registration/editDRep.dRep.spec.ts","",""
"","12948","2K_3. Should sort DReps randomly","mobile","Tue Nov 05 11:20:59 GMT 2024","passed","Tue Nov 05 11:21:12 GMT 2024","","2-delegation/delegation.spec.ts","",""
"","6791","5A. Should show relevant details about governance action as DRep","dRep","Tue Nov 05 11:29:15 GMT 2024","passed","Tue Nov 05 11:29:22 GMT 2024","Proposal checks","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","",""
"","8229","4C_2. Should sort Governance Action Type on governance actions page","loggedin (desktop)","Tue Nov 05 11:23:28 GMT 2024","passed","Tue Nov 05 11:23:36 GMT 2024","","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","",""
"","9631","8H. Should disable proposal interaction on a disconnected state.","independent (desktop)","Tue Nov 05 11:20:41 GMT 2024","passed","Tue Nov 05 11:20:51 GMT 2024","","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"This Features will be available only after hardfork.","1675","7G_2. Should create a proposal with proper treasury data","loggedin (desktop)","Tue Nov 05 11:24:35 GMT 2024","skipped","Tue Nov 05 11:24:36 GMT 2024","Proposal created logged state > Create a proposal with proper data","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","17958","Create Proposal 01 auth","auth setup","Tue Nov 05 11:19:08 GMT 2024","passed","Tue Nov 05 11:19:26 GMT 2024","","auth.setup.ts","",""
"","7934","4B_2. Should restrict voting for users who are not registered as DReps (without wallet connected)","mobile","Tue Nov 05 11:21:12 GMT 2024","passed","Tue Nov 05 11:21:20 GMT 2024","","4-proposal-visibility/proposalVisibility.spec.ts","",""
"","26863","3Q Should not list dRep in the dRep directory when 'doNotList' is checked during registration","dRep","Tue Nov 05 11:27:31 GMT 2024","failed","Tue Nov 05 11:27:58 GMT 2024","Temporary DReps","3-drep-registration/dRepRegistration.dRep.spec.ts","",""
"","3018","3B. Should access DRep registration page","loggedin (desktop)","Tue Nov 05 11:22:35 GMT 2024","passed","Tue Nov 05 11:22:38 GMT 2024","","3-drep-registration/dRepRegistration.loggedin.spec.ts","",""
"","5613","6T. Should display proper network name","mobile","Tue Nov 05 11:21:35 GMT 2024","passed","Tue Nov 05 11:21:40 GMT 2024","","6-miscellaneous/miscellaneous.spec.ts","",""
"","43997","8Q. Should vote on poll.","loggedin (desktop)","Tue Nov 05 11:26:02 GMT 2024","passed","Tue Nov 05 11:26:46 GMT 2024","Proposal created with poll enabled (user auth)","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","",""
"","4530","6I. Should prompt for a username after clicking on proposal discussion link if username is not set","loggedin (desktop)","Tue Nov 05 11:23:52 GMT 2024","passed","Tue Nov 05 11:23:57 GMT 2024","Logged in user","6-miscellaneous/miscellaneous.loggedin.spec.ts","",""
"","26544","7M_1. Should edit a info proposal draft","loggedin (desktop)","Tue Nov 05 11:25:35 GMT 2024","passed","Tue Nov 05 11:26:02 GMT 2024","Info Proposal Draft","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","16270","7D_1. Verify info proposal form","loggedin (desktop)","Tue Nov 05 11:24:41 GMT 2024","passed","Tue Nov 05 11:24:57 GMT 2024","Proposal created logged state > Verify Proposal form","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
