"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","12","test_check_voting_power[ada_holder_delegate_to_drep0]","test_cases","Fri Feb 07 09:21:05 GMT 2025","passed","Fri Feb 07 09:21:05 GMT 2025","","test_ada_holder","",""
"","384","test_get_proposal","test_cases","Fri Feb 07 09:21:08 GMT 2025","passed","Fri Feb 07 09:21:08 GMT 2025","","test_proposal","",""
"","165","test_ada_holder_current_delegation[ada_holder_delegate_to_drep0]","test_cases","Fri Feb 07 09:21:05 GMT 2025","passed","Fri Feb 07 09:21:05 GMT 2025","","test_ada_holder","",""
"","53","test_get_network_metrics","test_cases","Fri Feb 07 09:21:08 GMT 2025","passed","Fri Feb 07 09:21:08 GMT 2025","","test_misc","",""
"","34","test_drep_getVotes[registered_drep0]","test_cases","Fri Feb 07 09:21:08 GMT 2025","passed","Fri Feb 07 09:21:08 GMT 2025","","test_drep","",""
"","35","test_drep_get_info[registered_drep0]","test_cases","Fri Feb 07 09:21:08 GMT 2025","passed","Fri Feb 07 09:21:08 GMT 2025","","test_drep","",""
"","37","test_check_voting_power[ada_holder_delegate_to_drep1]","test_cases","Fri Feb 07 09:21:05 GMT 2025","passed","Fri Feb 07 09:21:05 GMT 2025","","test_ada_holder","",""
"","102","test_get_epoch_param","test_cases","Fri Feb 07 09:21:08 GMT 2025","passed","Fri Feb 07 09:21:08 GMT 2025","","test_misc","",""
"","551","test_epoch_boundary","test_cases","Fri Feb 07 09:21:08 GMT 2025","passed","Fri Feb 07 09:21:09 GMT 2025","","test_proposal","",""
"","11","test_ada_holder_current_delegation[ada_holder_delegate_to_drep1]","test_cases","Fri Feb 07 09:21:05 GMT 2025","passed","Fri Feb 07 09:21:05 GMT 2025","","test_ada_holder","",""
"","12","test_drep_getVotes[registered_drep1]","test_cases","Fri Feb 07 09:21:08 GMT 2025","passed","Fri Feb 07 09:21:08 GMT 2025","","test_drep","",""
"","12","test_drep_voting_power[registered_drep1]","test_cases","Fri Feb 07 09:21:08 GMT 2025","passed","Fri Feb 07 09:21:08 GMT 2025","","test_drep","",""
"","24","test_drep_voting_power[registered_drep0]","test_cases","Fri Feb 07 09:21:08 GMT 2025","passed","Fri Feb 07 09:21:08 GMT 2025","","test_drep","",""
"","11","test_list_proposal","test_cases","Fri Feb 07 09:21:08 GMT 2025","passed","Fri Feb 07 09:21:08 GMT 2025","","test_proposal","",""
"","2795","test_list_drep","test_cases","Fri Feb 07 09:21:05 GMT 2025","passed","Fri Feb 07 09:21:08 GMT 2025","","test_drep","",""
"","11","test_get_transaction_status","test_cases","Fri Feb 07 09:21:08 GMT 2025","passed","Fri Feb 07 09:21:08 GMT 2025","","test_misc","",""
"","19","test_drep_get_info[registered_drep1]","test_cases","Fri Feb 07 09:21:08 GMT 2025","passed","Fri Feb 07 09:21:08 GMT 2025","","test_drep","",""
