"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5591","6O. Should verify a bug report form","independent (desktop)","Mon Dec 09 11:05:59 GMT 2024","passed","Mon Dec 09 11:06:04 GMT 2024","User Snap","6-miscellaneous/miscellaneous.spec.ts","",""
"","27160","8R. Should disable voting after cancelling the poll with the current poll result.","loggedin (desktop)","Mon Dec 09 11:21:35 GMT 2024","passed","Mon Dec 09 11:22:02 GMT 2024","Proposal created with poll enabled (proposal auth)","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","",""
"","20929","3M_2. Should reject invalid data in edit dRep form","dRep","Mon Dec 09 11:33:23 GMT 2024","passed","Mon Dec 09 11:33:44 GMT 2024","Validation of edit dRep Form","3-drep-registration/editDRep.dRep.spec.ts","",""
"","7574","8S. Should restrict proposal creation on disconnected state","mobile","Mon Dec 09 11:09:12 GMT 2024","passed","Mon Dec 09 11:09:19 GMT 2024","","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","540440","4F. Should Disable DRep functionality upon wallet disconnection on governance actions page","dRep","Mon Dec 09 11:38:00 GMT 2024","broken","Mon Dec 09 11:47:01 GMT 2024","","4-proposal-visibility/proposalVisibility.dRep.spec.ts","",""
"","6885","5L. Should restrict dRep votes to Info Governance actions During Bootstrapping Phase","dRep","Mon Dec 09 11:49:08 GMT 2024","passed","Mon Dec 09 11:49:15 GMT 2024","Bootstrap phase","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","",""
"","9942","6J. Should add a username.","loggedin (desktop)","Mon Dec 09 11:15:55 GMT 2024","passed","Mon Dec 09 11:16:05 GMT 2024","Temporary user","6-miscellaneous/miscellaneous.loggedin.spec.ts","",""
"","6925","2O. Should load more DReps on show more","independent (desktop)","Mon Dec 09 11:05:15 GMT 2024","passed","Mon Dec 09 11:05:22 GMT 2024","","2-delegation/delegation.spec.ts","",""
"","28304","2W. Should show my delegated ADA to the DRep","delegation","Mon Dec 09 11:52:45 GMT 2024","passed","Mon Dec 09 11:53:13 GMT 2024","Delegated ADA visibility","2-delegation/delegationFunctionality.delegation.spec.ts","",""
"","9319","3J. Should verify retire as DRep","dRep","Mon Dec 09 11:32:21 GMT 2024","passed","Mon Dec 09 11:32:31 GMT 2024","Temporary DReps","3-drep-registration/dRepRegistration.dRep.spec.ts","",""
