"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","25","test_drep_voting_power[registered_drep1]","test_cases","Fri Feb 07 09:02:56 GMT 2025","passed","Fri Feb 07 09:02:56 GMT 2025","","test_drep","",""
"","27","test_drep_get_info[registered_drep0]","test_cases","Fri Feb 07 09:02:55 GMT 2025","passed","Fri Feb 07 09:02:55 GMT 2025","","test_drep","",""
"","48","test_ada_holder_current_delegation[ada_holder_delegate_to_drep1]","test_cases","Fri Feb 07 09:02:52 GMT 2025","passed","Fri Feb 07 09:02:53 GMT 2025","","test_ada_holder","",""
"","531","test_epoch_boundary","test_cases","Fri Feb 07 09:02:56 GMT 2025","passed","Fri Feb 07 09:02:57 GMT 2025","","test_proposal","",""
"","23","test_drep_getVotes[registered_drep0]","test_cases","Fri Feb 07 09:02:55 GMT 2025","passed","Fri Feb 07 09:02:55 GMT 2025","","test_drep","",""
"","23","test_drep_getVotes[registered_drep1]","test_cases","Fri Feb 07 09:02:55 GMT 2025","passed","Fri Feb 07 09:02:56 GMT 2025","","test_drep","",""
"","30","test_drep_get_info[registered_drep1]","test_cases","Fri Feb 07 09:02:56 GMT 2025","passed","Fri Feb 07 09:02:56 GMT 2025","","test_drep","",""
"","114","test_get_epoch_param","test_cases","Fri Feb 07 09:02:56 GMT 2025","passed","Fri Feb 07 09:02:56 GMT 2025","","test_misc","",""
"","2800","test_list_drep","test_cases","Fri Feb 07 09:02:53 GMT 2025","passed","Fri Feb 07 09:02:55 GMT 2025","","test_drep","",""
"","66","test_get_network_metrics","test_cases","Fri Feb 07 09:02:56 GMT 2025","passed","Fri Feb 07 09:02:56 GMT 2025","","test_misc","",""
"","231","test_ada_holder_current_delegation[ada_holder_delegate_to_drep0]","test_cases","Fri Feb 07 09:02:52 GMT 2025","passed","Fri Feb 07 09:02:52 GMT 2025","","test_ada_holder","",""
"","493","test_get_proposal","test_cases","Fri Feb 07 09:02:56 GMT 2025","passed","Fri Feb 07 09:02:56 GMT 2025","","test_proposal","",""
"","23","test_list_proposal","test_cases","Fri Feb 07 09:02:56 GMT 2025","passed","Fri Feb 07 09:02:56 GMT 2025","","test_proposal","",""
"","40","test_check_voting_power[ada_holder_delegate_to_drep1]","test_cases","Fri Feb 07 09:02:53 GMT 2025","passed","Fri Feb 07 09:02:53 GMT 2025","","test_ada_holder","",""
"","41","test_check_voting_power[ada_holder_delegate_to_drep0]","test_cases","Fri Feb 07 09:02:52 GMT 2025","passed","Fri Feb 07 09:02:52 GMT 2025","","test_ada_holder","",""
"","21","test_get_transaction_status","test_cases","Fri Feb 07 09:02:56 GMT 2025","passed","Fri Feb 07 09:02:56 GMT 2025","","test_misc","",""
"","48","test_drep_voting_power[registered_drep0]","test_cases","Fri Feb 07 09:02:55 GMT 2025","passed","Fri Feb 07 09:02:55 GMT 2025","","test_drep","",""
