"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","15897","7N. Should submit a draft proposal","loggedin (desktop)","Thu Dec 05 05:49:27 GMT 2024","passed","Thu Dec 05 05:49:43 GMT 2024","Info Proposal Draft","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","72090","4C_1. Should filter Governance Action Type on governance actions page","loggedin (desktop)","Thu Dec 05 05:30:21 GMT 2024","passed","Thu Dec 05 05:31:34 GMT 2024","","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","",""
"","12092","7G_1. Should create a proposal with proper info data","loggedin (desktop)","Thu Dec 05 05:41:30 GMT 2024","passed","Thu Dec 05 05:41:42 GMT 2024","Proposal created logged state > Create a proposal with proper data","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","4920","6N. Should open feedback modal","mobile","Thu Dec 05 05:26:41 GMT 2024","passed","Thu Dec 05 05:26:46 GMT 2024","User Snap","6-miscellaneous/miscellaneous.spec.ts","",""
"","9703","Create Proposal 07 auth","auth setup","Thu Dec 05 05:19:45 GMT 2024","passed","Thu Dec 05 05:19:55 GMT 2024","","auth.setup.ts","",""
"","64740","2S. Should retire as a Direct Voter on delegating to another DRep","delegation","Thu Dec 05 06:21:16 GMT 2024","passed","Thu Dec 05 06:22:21 GMT 2024","Register DRep state","2-delegation/delegationFunctionality.delegation.spec.ts","",""
"","8607","4N. Should accept valid metadata anchor on vote context","dRep","Thu Dec 05 06:09:20 GMT 2024","passed","Thu Dec 05 06:09:29 GMT 2024","Logged in DRep > vote context metadata anchor validation","4-proposal-visibility/proposalVisibility.dRep.spec.ts","",""
"","5737","6Q. Should report an issue","mobile","Thu Dec 05 05:26:56 GMT 2024","passed","Thu Dec 05 05:27:02 GMT 2024","User Snap > Feedback Tests","6-miscellaneous/miscellaneous.spec.ts","",""
"","4908","4B_1. Should restrict voting for users who are not registered as DReps (with wallet connected)","loggedin (desktop)","Thu Dec 05 05:30:17 GMT 2024","passed","Thu Dec 05 05:30:21 GMT 2024","","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","",""
"","4835","6N. Should open feedback modal","independent (desktop)","Thu Dec 05 05:22:37 GMT 2024","passed","Thu Dec 05 05:22:42 GMT 2024","User Snap","6-miscellaneous/miscellaneous.spec.ts","",""
"","10214","8B_2. Should sort the list of proposed governance actions.","mobile","Thu Dec 05 05:27:16 GMT 2024","passed","Thu Dec 05 05:27:26 GMT 2024","Filter and sort proposals","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","180262","7J_1. Should accept valid metadata anchor on proposal submission","loggedin (desktop)","Thu Dec 05 05:45:12 GMT 2024","broken","Thu Dec 05 05:48:12 GMT 2024","Proposal created logged state > proposed as a governance action > Metadata anchor validation","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","10481","3J. Should verify retire as DRep","dRep","Thu Dec 05 06:07:53 GMT 2024","passed","Thu Dec 05 06:08:03 GMT 2024","Temporary DReps","3-drep-registration/dRepRegistration.dRep.spec.ts","",""
"","3908","2K_3. Should sort DReps randomly","independent (desktop)","Thu Dec 05 05:20:57 GMT 2024","passed","Thu Dec 05 05:21:00 GMT 2024","","2-delegation/delegation.spec.ts","",""
"","6094","8S. Should restrict proposal creation on disconnected state","independent (desktop)","Thu Dec 05 05:24:37 GMT 2024","passed","Thu Dec 05 05:24:43 GMT 2024","","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","31155","2K_1. Should filter DReps","independent (desktop)","Thu Dec 05 05:21:08 GMT 2024","passed","Thu Dec 05 05:21:39 GMT 2024","","2-delegation/delegation.spec.ts","",""
"","3252","2X_1. Should include info button and voting power on the Abstain card","loggedin (desktop)","Thu Dec 05 05:29:09 GMT 2024","passed","Thu Dec 05 05:29:12 GMT 2024","","2-delegation/delegation.loggedin.spec.ts","",""
"","4576","3L_1. Should accept valid metadata anchor on create dRep","loggedin (desktop)","Thu Dec 05 05:29:54 GMT 2024","passed","Thu Dec 05 05:29:58 GMT 2024","Validation of dRep Registration Form","3-drep-registration/dRepRegistration.loggedin.spec.ts","",""
"","4444","3P. Should reject invalid edit dRep metadata","dRep","Thu Dec 05 06:09:15 GMT 2024","passed","Thu Dec 05 06:09:20 GMT 2024","","3-drep-registration/editDRep.dRep.spec.ts","",""
"","4866","8E. Should share proposed governance action","mobile","Thu Dec 05 05:27:57 GMT 2024","passed","Thu Dec 05 05:28:01 GMT 2024","Mocked proposal","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","5102","3L_2. Should reject invalid dRep metadata anchor on create dRep","loggedin (desktop)","Thu Dec 05 05:29:58 GMT 2024","passed","Thu Dec 05 05:30:03 GMT 2024","Validation of dRep Registration Form","3-drep-registration/dRepRegistration.loggedin.spec.ts","",""
"","11011","8C. Should search the list of proposed governance actions.","mobile","Thu Dec 05 05:27:26 GMT 2024","passed","Thu Dec 05 05:27:37 GMT 2024","","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","10204","Create Proposal 06 auth","auth setup","Thu Dec 05 05:19:39 GMT 2024","passed","Thu Dec 05 05:19:49 GMT 2024","","auth.setup.ts","",""
"","4710","Create DRep 01 auth","auth setup","Thu Dec 05 05:18:50 GMT 2024","passed","Thu Dec 05 05:18:54 GMT 2024","","auth.setup.ts","",""
"","5558","4E. Should display DRep's voting power in governance actions page","dRep","Thu Dec 05 06:09:17 GMT 2024","passed","Thu Dec 05 06:09:23 GMT 2024","Logged in DRep","4-proposal-visibility/proposalVisibility.dRep.spec.ts","",""
