"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","180232","8R. Should disable voting after cancelling the poll with the current poll result.","loggedin (desktop)","Thu Nov 28 05:41:42 GMT 2024","broken","Thu Nov 28 05:44:42 GMT 2024","Proposal created with poll enabled (proposal auth)","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","",""
"","180315","7J_1. Should accept valid metadata anchor on proposal submission","loggedin (desktop)","Thu Nov 28 05:32:35 GMT 2024","broken","Thu Nov 28 05:35:36 GMT 2024","Proposal created logged state > proposed as a governance action > Metadata anchor validation","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","2859","5J. Should hide retirement option for non-registered DRep","loggedin (desktop)","Thu Nov 28 05:27:19 GMT 2024","passed","Thu Nov 28 05:27:22 GMT 2024","","5-proposal-functionality/proposalFunctionality.loggedin.spec.ts","",""
"","21385","4K. Should display correct vote counts on governance details page for disconnect state","independent (desktop)","Thu Nov 28 05:17:46 GMT 2024","failed","Thu Nov 28 05:18:07 GMT 2024","","4-proposal-visibility/proposalVisibility.spec.ts","",""
"","5903","6C. Navigation within the dApp","independent (desktop)","Thu Nov 28 05:17:58 GMT 2024","passed","Thu Nov 28 05:18:04 GMT 2024","","6-miscellaneous/miscellaneous.spec.ts","",""
"","12888","2O. Should load more DReps on show more","independent (desktop)","Thu Nov 28 05:17:19 GMT 2024","failed","Thu Nov 28 05:17:32 GMT 2024","","2-delegation/delegation.spec.ts","",""
"","0","4N. Should accept valid metadata anchor on vote context","dRep","Thu Nov 28 05:50:08 GMT 2024","skipped","Thu Nov 28 05:50:08 GMT 2024","Logged in DRep > vote context metadata anchor validation","4-proposal-visibility/proposalVisibility.dRep.spec.ts","",""
"","1","2L. Should copy delegated DRepId","delegation","Thu Nov 28 05:50:08 GMT 2024","skipped","Thu Nov 28 05:50:08 GMT 2024","Delegate to others","2-delegation/delegationFunctionality.delegation.spec.ts","",""
"","3275","2X_1. Should include info button and voting power on the Abstain card","loggedin (desktop)","Thu Nov 28 05:24:09 GMT 2024","passed","Thu Nov 28 05:24:12 GMT 2024","","2-delegation/delegation.loggedin.spec.ts","",""
"","0","5G. Should show warning in bad governance action proposal to the users to visit the site at their own risk, when external url is opened","dRep","Thu Nov 28 05:50:08 GMT 2024","skipped","Thu Nov 28 05:50:08 GMT 2024","Bad Proposals","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","",""
"","0","3M_1. Should accept valid data in edit dRep form","dRep","Thu Nov 28 05:50:08 GMT 2024","skipped","Thu Nov 28 05:50:08 GMT 2024","Validation of edit dRep Form","3-drep-registration/editDRep.dRep.spec.ts","",""
"","240716","Register DRep of static wallets","dRep setup","Thu Nov 28 05:23:59 GMT 2024","broken","Thu Nov 28 05:28:00 GMT 2024","","dRep.setup.ts","",""
"","6371","6R. Should submit an idea or new feature","mobile","Thu Nov 28 05:20:15 GMT 2024","passed","Thu Nov 28 05:20:21 GMT 2024","User Snap > Feedback Tests","6-miscellaneous/miscellaneous.spec.ts","",""
"","180315","8G. Should display the proper likes and dislikes count","loggedin (desktop)","Thu Nov 28 05:37:12 GMT 2024","broken","Thu Nov 28 05:40:12 GMT 2024","Proposal created logged in state","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","",""
"","3245","2D. Should show delegation options in connected state","loggedin (desktop)","Thu Nov 28 05:24:05 GMT 2024","passed","Thu Nov 28 05:24:09 GMT 2024","","2-delegation/delegation.loggedin.spec.ts","",""
"","12134","2K_2. Should sort DReps","mobile","Thu Nov 28 05:19:20 GMT 2024","passed","Thu Nov 28 05:19:32 GMT 2024","","2-delegation/delegation.spec.ts","",""
"","0","3N_2. Should reject invalid dRep metadata anchor on edit dRep","dRep","Thu Nov 28 05:50:08 GMT 2024","skipped","Thu Nov 28 05:50:08 GMT 2024","Validation of edit dRep Form","3-drep-registration/editDRep.dRep.spec.ts","",""
"","22340","4K. Should display correct vote counts on governance details page for disconnect state","mobile","Thu Nov 28 05:19:39 GMT 2024","failed","Thu Nov 28 05:20:01 GMT 2024","","4-proposal-visibility/proposalVisibility.spec.ts","",""
"","4631","6G. Should restrict edit dRep for non dRep","loggedin (desktop)","Thu Nov 28 05:27:38 GMT 2024","passed","Thu Nov 28 05:27:43 GMT 2024","Logged in user","6-miscellaneous/miscellaneous.loggedin.spec.ts","",""
"","2932","4A_1. Should access Governance Actions page with connecting wallet","loggedin (desktop)","Thu Nov 28 05:25:14 GMT 2024","passed","Thu Nov 28 05:25:17 GMT 2024","","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","",""
"","0","5K. Should return deposit on DRep retirement","dRep","Thu Nov 28 05:50:08 GMT 2024","skipped","Thu Nov 28 05:50:08 GMT 2024","Check voting power","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","",""
"","34018","2K_1. Should filter DReps","independent (desktop)","Thu Nov 28 05:17:24 GMT 2024","passed","Thu Nov 28 05:17:58 GMT 2024","","2-delegation/delegation.spec.ts","",""
"","239854","Initialize static wallets","wallet bootstrap","Thu Nov 28 05:23:59 GMT 2024","failed","Thu Nov 28 05:27:59 GMT 2024","","wallet.bootstrap.ts","",""
"","5036","3L_2. Should reject invalid dRep metadata anchor on create dRep","loggedin (desktop)","Thu Nov 28 05:24:58 GMT 2024","passed","Thu Nov 28 05:25:03 GMT 2024","Validation of dRep Registration Form","3-drep-registration/dRepRegistration.loggedin.spec.ts","",""
"","4453","6S. Should Warn users that they are in bootstrapping phase via banner","mobile","Thu Nov 28 05:20:15 GMT 2024","passed","Thu Nov 28 05:20:20 GMT 2024","","6-miscellaneous/miscellaneous.spec.ts","",""
"","1","5A. Should show relevant details about governance action as DRep","dRep","Thu Nov 28 05:50:08 GMT 2024","skipped","Thu Nov 28 05:50:08 GMT 2024","Proposal checks","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","",""
"","180286","8Q. Should vote on poll.","loggedin (desktop)","Thu Nov 28 05:39:59 GMT 2024","broken","Thu Nov 28 05:42:59 GMT 2024","Proposal created with poll enabled (user auth)","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","",""
"","12657","8B_2. Should sort the list of proposed governance actions.","mobile","Thu Nov 28 05:20:25 GMT 2024","passed","Thu Nov 28 05:20:38 GMT 2024","Filter and sort proposals","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","0","6H. Should restrict dRep registration for dRep","dRep","Thu Nov 28 05:50:08 GMT 2024","skipped","Thu Nov 28 05:50:08 GMT 2024","","6-miscellaneous/miscellaneous.dRep.spec.ts","",""
"","0","2F. Should change delegated DRep","delegation","Thu Nov 28 05:50:08 GMT 2024","skipped","Thu Nov 28 05:50:08 GMT 2024","Change delegation","2-delegation/delegationFunctionality.delegation.spec.ts","",""
"","1","4O. Should reject invalid metadata anchor on vote context","dRep","Thu Nov 28 05:50:08 GMT 2024","skipped","Thu Nov 28 05:50:08 GMT 2024","Logged in DRep > vote context metadata anchor validation","4-proposal-visibility/proposalVisibility.dRep.spec.ts","",""
"","60177","7F_1. Should reject invalid data in info Proposal form","loggedin (desktop)","Thu Nov 28 05:28:14 GMT 2024","passed","Thu Nov 28 05:29:14 GMT 2024","Proposal created logged state > Reject invalid  data","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","6483","3F. Should create proper DRep registration request, when registered with data","loggedin (desktop)","Thu Nov 28 05:25:03 GMT 2024","passed","Thu Nov 28 05:25:10 GMT 2024","","3-drep-registration/dRepRegistration.loggedin.spec.ts","",""
"","0","2P. Should enable sharing of DRep details","dRep","Thu Nov 28 05:50:08 GMT 2024","skipped","Thu Nov 28 05:50:08 GMT 2024","","2-delegation/delegation.drep.spec.ts","",""
"","1","3P. Should reject invalid edit dRep metadata","dRep","Thu Nov 28 05:50:08 GMT 2024","skipped","Thu Nov 28 05:50:08 GMT 2024","","3-drep-registration/editDRep.dRep.spec.ts","",""
"","0","3I. Should display 'In Progress' status on dashboard until blockchain confirms DRep registration","dRep","Thu Nov 28 05:50:08 GMT 2024","skipped","Thu Nov 28 05:50:08 GMT 2024","Temporary DReps","3-drep-registration/dRepRegistration.dRep.spec.ts","",""
"","3719","6S. Should Warn users that they are in bootstrapping phase via banner","independent (desktop)","Thu Nov 28 05:18:31 GMT 2024","passed","Thu Nov 28 05:18:35 GMT 2024","","6-miscellaneous/miscellaneous.spec.ts","",""
"","1","5H. Should open a new tab in Bad governance action proposal, when external URL is opened","dRep","Thu Nov 28 05:50:08 GMT 2024","skipped","Thu Nov 28 05:50:08 GMT 2024","Bad Proposals","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","",""
"","13844","2K_2. Should sort DReps","independent (desktop)","Thu Nov 28 05:17:10 GMT 2024","passed","Thu Nov 28 05:17:24 GMT 2024","","2-delegation/delegation.spec.ts","",""
"","180241","8P. Should add poll on own proposal","loggedin (desktop)","Thu Nov 28 05:40:29 GMT 2024","broken","Thu Nov 28 05:43:29 GMT 2024","Proposal created with poll enabled (proposal auth)","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","",""
"","0","2R. Should display a modal indicating waiting for previous transaction when delegating if the previous transaction is not completed","delegation","Thu Nov 28 05:50:08 GMT 2024","skipped","Thu Nov 28 05:50:08 GMT 2024","Multiple delegations","2-delegation/delegationFunctionality.delegation.spec.ts","",""
"","6135","6O. Should verify a bug report form","mobile","Thu Nov 28 05:20:09 GMT 2024","passed","Thu Nov 28 05:20:15 GMT 2024","User Snap","6-miscellaneous/miscellaneous.spec.ts","",""
"","0","3H. Should Update DRep data","dRep","Thu Nov 28 05:50:08 GMT 2024","skipped","Thu Nov 28 05:50:08 GMT 2024","Logged in DReps","3-drep-registration/dRepRegistration.dRep.spec.ts","",""
