"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","953","7H_2. Should submit a treasury proposal as governance action","proposal submission","Fri Dec 20 09:16:40 GMT 2024","skipped","Fri Dec 20 09:16:41 GMT 2024","","7-proposal-submission/proposalSubmission.ga.spec.ts","",""
"","33074","8J. Should sort the proposed governance action comments.","loggedin (desktop)","Fri Dec 20 09:28:51 GMT 2024","passed","Fri Dec 20 09:29:24 GMT 2024","Proposal created logged in state","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","",""
"","6429","8H. Should disable proposal interaction on a disconnected state.","mobile","Fri Dec 20 09:22:41 GMT 2024","passed","Fri Dec 20 09:22:47 GMT 2024","","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","11795","6J. Should add a username.","loggedin (desktop)","Fri Dec 20 09:26:10 GMT 2024","passed","Fri Dec 20 09:26:21 GMT 2024","Temporary user","6-miscellaneous/miscellaneous.loggedin.spec.ts","",""
"","5546","2X_1. Should include info button and voting power on the Abstain card","loggedin (desktop)","Fri Dec 20 09:23:11 GMT 2024","passed","Fri Dec 20 09:23:16 GMT 2024","","2-delegation/delegation.loggedin.spec.ts","",""
"","5987","6O. Should verify a bug report form","mobile","Fri Dec 20 09:21:52 GMT 2024","passed","Fri Dec 20 09:21:58 GMT 2024","User Snap","6-miscellaneous/miscellaneous.spec.ts","",""
"","90449","2P. Should enable sharing of DRep details","mobile","Fri Dec 20 09:20:14 GMT 2024","broken","Fri Dec 20 09:21:44 GMT 2024","DRep dependent tests","2-delegation/delegation.spec.ts","",""
"","6524","2I. Should check validity of DRep Id","loggedin (desktop)","Fri Dec 20 09:23:18 GMT 2024","passed","Fri Dec 20 09:23:25 GMT 2024","DRep dependent tests","2-delegation/delegation.loggedin.spec.ts","",""
"","6006","2C. Should open wallet connection popup on delegate in disconnected state","independent (desktop)","Fri Dec 20 09:17:35 GMT 2024","passed","Fri Dec 20 09:17:41 GMT 2024","DRep dependent tests","2-delegation/delegation.spec.ts","",""
"","4617","8F. Should display all comments with count indication.","independent (desktop)","Fri Dec 20 09:19:46 GMT 2024","passed","Fri Dec 20 09:19:50 GMT 2024","Mocked proposal","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","1148","Abstain delegation","cleanup delegation","Fri Dec 20 09:31:20 GMT 2024","skipped","Fri Dec 20 09:31:21 GMT 2024","","delegation.teardown.ts","",""
"","1859","Setup temporary DRep wallets","dRep setup","Fri Dec 20 09:23:02 GMT 2024","skipped","Fri Dec 20 09:23:04 GMT 2024","","dRep.setup.ts","",""
"","973","3J. Should verify retire as DRep","dRep","Fri Dec 20 09:30:58 GMT 2024","skipped","Fri Dec 20 09:30:59 GMT 2024","Temporary DReps","3-drep-registration/dRepRegistration.dRep.spec.ts","",""
"","7088","2L. Should copy DRepId","independent (desktop)","Fri Dec 20 09:17:41 GMT 2024","passed","Fri Dec 20 09:17:48 GMT 2024","DRep dependent tests","2-delegation/delegation.spec.ts","",""
"","6173","2K_3. Should sort DReps randomly","independent (desktop)","Fri Dec 20 09:16:53 GMT 2024","passed","Fri Dec 20 09:16:59 GMT 2024","","2-delegation/delegation.spec.ts","",""
"","5657","6C. Navigation within the dApp","mobile","Fri Dec 20 09:21:39 GMT 2024","passed","Fri Dec 20 09:21:44 GMT 2024","","6-miscellaneous/miscellaneous.spec.ts","",""
"","6490","6G. Should restrict edit dRep for non dRep","loggedin (desktop)","Fri Dec 20 09:26:03 GMT 2024","passed","Fri Dec 20 09:26:10 GMT 2024","Logged in user","6-miscellaneous/miscellaneous.loggedin.spec.ts","",""
"","6447","5G. Should show warning in bad governance action proposal to the users to visit the site at their own risk, when external url is opened","independent (desktop)","Fri Dec 20 09:18:12 GMT 2024","passed","Fri Dec 20 09:18:18 GMT 2024","Bad Proposals","5-proposal-functionality/proposalFunctionality.spec.ts","",""
"This Features will be available only after hardfork.","2136","7D_2. Verify treasury proposal form","loggedin (desktop)","Fri Dec 20 09:27:32 GMT 2024","skipped","Fri Dec 20 09:27:34 GMT 2024","Proposal created logged state > Verify Proposal form","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","5923","6N. Should open feedback modal","mobile","Fri Dec 20 09:21:50 GMT 2024","passed","Fri Dec 20 09:21:56 GMT 2024","User Snap","6-miscellaneous/miscellaneous.spec.ts","",""
