"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","108","test_ada_holder_current_delegation[ada_holder_delegate_to_drep1]","test_cases","Wed May 14 09:13:39 GMT 2025","passed","Wed May 14 09:13:39 GMT 2025","","test_ada_holder","",""
"","108","test_get_transaction_status","test_cases","Wed May 14 09:13:46 GMT 2025","passed","Wed May 14 09:13:46 GMT 2025","","test_misc","",""
"","280","test_get_epoch_param","test_cases","Wed May 14 09:13:42 GMT 2025","passed","Wed May 14 09:13:43 GMT 2025","","test_misc","",""
"","2415","test_get_network_metrics","test_cases","Wed May 14 09:13:43 GMT 2025","passed","Wed May 14 09:13:45 GMT 2025","","test_misc","",""
"","123","test_drep_get_info[registered_drep1]","test_cases","Wed May 14 09:13:42 GMT 2025","passed","Wed May 14 09:13:42 GMT 2025","","test_drep","",""
"","124","test_drep_get_info[registered_drep0]","test_cases","Wed May 14 09:13:42 GMT 2025","passed","Wed May 14 09:13:42 GMT 2025","","test_drep","",""
"","505","test_epoch_boundary","test_cases","Wed May 14 09:13:48 GMT 2025","passed","Wed May 14 09:13:49 GMT 2025","","test_proposal","",""
"","112","test_drep_getVotes[registered_drep0]","test_cases","Wed May 14 09:13:42 GMT 2025","passed","Wed May 14 09:13:42 GMT 2025","","test_drep","",""
"","109","test_get_network_info","test_cases","Wed May 14 09:13:45 GMT 2025","passed","Wed May 14 09:13:46 GMT 2025","","test_misc","",""
"","108","test_drep_voting_power[registered_drep1]","test_cases","Wed May 14 09:13:42 GMT 2025","passed","Wed May 14 09:13:42 GMT 2025","","test_drep","",""
"","518","test_ada_holder_current_delegation[ada_holder_delegate_to_drep0]","test_cases","Wed May 14 09:13:38 GMT 2025","passed","Wed May 14 09:13:39 GMT 2025","","test_ada_holder","",""
"","427","test_list_proposal","test_cases","Wed May 14 09:13:46 GMT 2025","passed","Wed May 14 09:13:46 GMT 2025","","test_proposal","",""
"","2108","test_get_proposal","test_cases","Wed May 14 09:13:46 GMT 2025","passed","Wed May 14 09:13:48 GMT 2025","","test_proposal","",""
"","301","test_get_network_total_stake","test_cases","Wed May 14 09:13:45 GMT 2025","passed","Wed May 14 09:13:45 GMT 2025","","test_misc","",""
"","119","test_check_voting_power[ada_holder_delegate_to_drep0]","test_cases","Wed May 14 09:13:39 GMT 2025","passed","Wed May 14 09:13:39 GMT 2025","","test_ada_holder","",""
"","111","test_drep_getVotes[registered_drep1]","test_cases","Wed May 14 09:13:42 GMT 2025","passed","Wed May 14 09:13:42 GMT 2025","","test_drep","",""
"","114","test_check_voting_power[ada_holder_delegate_to_drep1]","test_cases","Wed May 14 09:13:39 GMT 2025","passed","Wed May 14 09:13:39 GMT 2025","","test_ada_holder","",""
"","108","test_drep_voting_power[registered_drep0]","test_cases","Wed May 14 09:13:42 GMT 2025","passed","Wed May 14 09:13:42 GMT 2025","","test_drep","",""
"","2489","test_list_drep","test_cases","Wed May 14 09:13:39 GMT 2025","passed","Wed May 14 09:13:42 GMT 2025","","test_drep","",""
