"BROKEN","EPIC","FAILED","FEATURE","PASSED","SKIPPED","STORY","UNKNOWN"
"0","Setup","0","","1","0","Faucet","0"
"1","1. Wallet connect","0","","3","0","","0"
"10","Setup","5","","1","0","Authentication","0"
"0","7. Proposal submission","1","","0","0","","0"
