"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3837","test_get_proposal","test_cases","Wed Dec 04 06:52:16 GMT 2024","passed","Wed Dec 04 06:52:20 GMT 2024","","test_proposal","",""
"","190","test_drep_get_info[registered_drep1]","test_cases","Wed Dec 04 06:52:12 GMT 2024","passed","Wed Dec 04 06:52:13 GMT 2024","","test_drep","",""
"","190","test_drep_getVotes[registered_drep1]","test_cases","Wed Dec 04 06:52:12 GMT 2024","passed","Wed Dec 04 06:52:12 GMT 2024","","test_drep","",""
"","389","test_drep_get_info[registered_drep0]","test_cases","Wed Dec 04 06:52:11 GMT 2024","passed","Wed Dec 04 06:52:12 GMT 2024","","test_drep","",""
"","816","test_ada_holder_current_delegation[ada_holder_delegate_to_drep0]","test_cases","Wed Dec 04 06:52:07 GMT 2024","passed","Wed Dec 04 06:52:08 GMT 2024","","test_ada_holder","",""
"","390","test_check_voting_power[ada_holder_delegate_to_drep0]","test_cases","Wed Dec 04 06:52:08 GMT 2024","passed","Wed Dec 04 06:52:08 GMT 2024","","test_ada_holder","",""
"","1610","test_list_drep","test_cases","Wed Dec 04 06:52:09 GMT 2024","passed","Wed Dec 04 06:52:11 GMT 2024","","test_drep","",""
"","218","test_get_network_metrics","test_cases","Wed Dec 04 06:52:13 GMT 2024","passed","Wed Dec 04 06:52:13 GMT 2024","","test_misc","",""
"","2253","test_list_proposal","test_cases","Wed Dec 04 06:52:14 GMT 2024","passed","Wed Dec 04 06:52:16 GMT 2024","","test_proposal","",""
"","379","test_drep_voting_power[registered_drep0]","test_cases","Wed Dec 04 06:52:11 GMT 2024","passed","Wed Dec 04 06:52:11 GMT 2024","","test_drep","",""
"","385","test_get_transaction_status","test_cases","Wed Dec 04 06:52:13 GMT 2024","passed","Wed Dec 04 06:52:14 GMT 2024","","test_misc","",""
"","384","test_drep_getVotes[registered_drep0]","test_cases","Wed Dec 04 06:52:11 GMT 2024","passed","Wed Dec 04 06:52:11 GMT 2024","","test_drep","",""
"","1014","test_epoch_boundary","test_cases","Wed Dec 04 06:52:20 GMT 2024","passed","Wed Dec 04 06:52:21 GMT 2024","","test_proposal","",""
"","398","test_check_voting_power[ada_holder_delegate_to_drep1]","test_cases","Wed Dec 04 06:52:09 GMT 2024","passed","Wed Dec 04 06:52:09 GMT 2024","","test_ada_holder","",""
"","312","test_get_epoch_param","test_cases","Wed Dec 04 06:52:13 GMT 2024","passed","Wed Dec 04 06:52:13 GMT 2024","","test_misc","",""
"","389","test_ada_holder_current_delegation[ada_holder_delegate_to_drep1]","test_cases","Wed Dec 04 06:52:08 GMT 2024","passed","Wed Dec 04 06:52:09 GMT 2024","","test_ada_holder","",""
"","382","test_drep_voting_power[registered_drep1]","test_cases","Wed Dec 04 06:52:12 GMT 2024","passed","Wed Dec 04 06:52:12 GMT 2024","","test_drep","",""
