"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","38242","8R. Should disable voting after cancelling the poll with the current poll result.","loggedin (desktop)","Fri Nov 29 07:24:43 GMT 2024","passed","Fri Nov 29 07:25:21 GMT 2024","Proposal created with poll enabled (proposal auth)","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","",""
"","13547","6K. Should accept valid username.","loggedin (desktop)","Fri Nov 29 07:20:01 GMT 2024","passed","Fri Nov 29 07:20:15 GMT 2024","Temporary user","6-miscellaneous/miscellaneous.loggedin.spec.ts","",""
"","3921","8I. Should disable poll voting functionality.","mobile","Fri Nov 29 07:12:20 GMT 2024","passed","Fri Nov 29 07:12:24 GMT 2024","Mocked proposal","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","5170","3L_2. Should reject invalid dRep metadata anchor on create dRep","loggedin (desktop)","Fri Nov 29 07:17:29 GMT 2024","passed","Fri Nov 29 07:17:34 GMT 2024","Validation of dRep Registration Form","3-drep-registration/dRepRegistration.loggedin.spec.ts","",""
"","1","5E. Should re-vote with new data on a already voted governance action","dRep","Fri Nov 29 07:32:18 GMT 2024","skipped","Fri Nov 29 07:32:18 GMT 2024","Perform voting","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","",""
"","6218","6R. Should submit an idea or new feature","independent (desktop)","Fri Nov 29 07:09:56 GMT 2024","passed","Fri Nov 29 07:10:02 GMT 2024","User Snap > Feedback Tests","6-miscellaneous/miscellaneous.spec.ts","",""
"","0","4N. Should accept valid metadata anchor on vote context","dRep","Fri Nov 29 07:32:18 GMT 2024","skipped","Fri Nov 29 07:32:18 GMT 2024","Logged in DRep > vote context metadata anchor validation","4-proposal-visibility/proposalVisibility.dRep.spec.ts","",""
"","14505","7G_1. Should create a proposal with proper info data","loggedin (desktop)","Fri Nov 29 07:21:39 GMT 2024","passed","Fri Nov 29 07:21:53 GMT 2024","Proposal created logged state > Create a proposal with proper data","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","33983","Faucet setup","faucet setup","Fri Nov 29 07:07:49 GMT 2024","passed","Fri Nov 29 07:08:23 GMT 2024","","faucet.setup.ts","",""
"","4924","6S. Should Warn users that they are in bootstrapping phase via banner","independent (desktop)","Fri Nov 29 07:10:00 GMT 2024","passed","Fri Nov 29 07:10:05 GMT 2024","","6-miscellaneous/miscellaneous.spec.ts","",""
"","11184","6J. Should add a username.","loggedin (desktop)","Fri Nov 29 07:19:58 GMT 2024","passed","Fri Nov 29 07:20:09 GMT 2024","Temporary user","6-miscellaneous/miscellaneous.loggedin.spec.ts","",""
"","8814","6E. Should open Sanchonet docs in a new tab when clicking `Learn More` on dashboards in connected state.","loggedin (desktop)","Fri Nov 29 07:19:45 GMT 2024","failed","Fri Nov 29 07:19:54 GMT 2024","Logged in user","6-miscellaneous/miscellaneous.loggedin.spec.ts","",""
"","11171","6C. Navigation within the dApp","mobile","Fri Nov 29 07:11:09 GMT 2024","passed","Fri Nov 29 07:11:20 GMT 2024","","6-miscellaneous/miscellaneous.spec.ts","",""
"","467815","7H_1. Should submit a info proposal as governance action","proposal submission","Fri Nov 29 07:08:38 GMT 2024","passed","Fri Nov 29 07:16:26 GMT 2024","","7-proposal-submission/proposalSubmission.ga.spec.ts","",""
"","6937","8A. Should access proposed governance actions in disconnected state","mobile","Fri Nov 29 07:11:46 GMT 2024","passed","Fri Nov 29 07:11:53 GMT 2024","","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","8066","8H. Should disable proposal interaction on a disconnected state.","mobile","Fri Nov 29 07:12:07 GMT 2024","passed","Fri Nov 29 07:12:15 GMT 2024","","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","3825","8I. Should disable poll voting functionality.","independent (desktop)","Fri Nov 29 07:10:38 GMT 2024","passed","Fri Nov 29 07:10:41 GMT 2024","Mocked proposal","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","0","2C. Should open wallet connection popup on delegate in disconnected state","dRep","Fri Nov 29 07:32:18 GMT 2024","skipped","Fri Nov 29 07:32:18 GMT 2024","","2-delegation/delegation.drep.spec.ts","",""
"","11034","6M. Should navigate between footer links","independent (desktop)","Fri Nov 29 07:09:43 GMT 2024","failed","Fri Nov 29 07:09:54 GMT 2024","","6-miscellaneous/miscellaneous.spec.ts","",""
"","6409","Create AdaHolder 01 auth","auth setup","Fri Nov 29 07:07:55 GMT 2024","passed","Fri Nov 29 07:08:02 GMT 2024","","auth.setup.ts","",""
"","28916","7M_2. Should edit a treasury proposal draft","loggedin (desktop)","Fri Nov 29 07:23:32 GMT 2024","failed","Fri Nov 29 07:24:01 GMT 2024","Treasury Proposal Draft","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","0","5K. Should return deposit on DRep retirement","dRep","Fri Nov 29 07:32:18 GMT 2024","skipped","Fri Nov 29 07:32:18 GMT 2024","Check voting power","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","",""
"","0","4F. Should Disable DRep functionality upon wallet disconnection on governance actions page","dRep","Fri Nov 29 07:32:18 GMT 2024","skipped","Fri Nov 29 07:32:18 GMT 2024","","4-proposal-visibility/proposalVisibility.dRep.spec.ts","",""
"","0","3K. Verify DRep behavior in retired state","dRep","Fri Nov 29 07:32:18 GMT 2024","skipped","Fri Nov 29 07:32:18 GMT 2024","Temporary DReps","3-drep-registration/dRepRegistration.dRep.spec.ts","",""
"","0","4G. Should display correct vote counts on governance details page for DRep","dRep","Fri Nov 29 07:32:18 GMT 2024","skipped","Fri Nov 29 07:32:18 GMT 2024","Check vote count","4-proposal-visibility/proposalVisibility.dRep.spec.ts","",""
"","0","2J. Should search by DRep id and DRep givenname","dRep","Fri Nov 29 07:32:18 GMT 2024","skipped","Fri Nov 29 07:32:18 GMT 2024","","2-delegation/delegation.drep.spec.ts","",""
"","0","2E. Should register as Direct voter","delegation","Fri Nov 29 07:32:18 GMT 2024","skipped","Fri Nov 29 07:32:18 GMT 2024","Register DRep state","2-delegation/delegationFunctionality.delegation.spec.ts","",""
"","9588","4M. Should show view-all categorized governance actions","loggedin (desktop)","Fri Nov 29 07:19:33 GMT 2024","passed","Fri Nov 29 07:19:43 GMT 2024","","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","",""
