"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","5K. Should return deposit on DRep retirement","dRep","Fri Nov 29 09:56:39 GMT 2024","skipped","Fri Nov 29 09:56:39 GMT 2024","Check voting power","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","",""
"","6566","6R. Should submit an idea or new feature","mobile","Fri Nov 29 09:12:54 GMT 2024","passed","Fri Nov 29 09:13:00 GMT 2024","User Snap > Feedback Tests","6-miscellaneous/miscellaneous.spec.ts","",""
"","16431","7I_1. Should valid review submission in info Proposal form","loggedin (desktop)","Fri Nov 29 09:31:10 GMT 2024","passed","Fri Nov 29 09:31:26 GMT 2024","Proposal created logged state > Review fillup form","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","58140","7F_1. Should reject invalid data in info Proposal form","loggedin (desktop)","Fri Nov 29 09:30:15 GMT 2024","passed","Fri Nov 29 09:31:13 GMT 2024","Proposal created logged state > Reject invalid  data","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","9037","4M. Should show view-all categorized governance actions","loggedin (desktop)","Fri Nov 29 09:28:41 GMT 2024","passed","Fri Nov 29 09:28:50 GMT 2024","","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","",""
"","0","2Q. Should include DRep status and voting power on the DRep card","dRep","Fri Nov 29 09:56:39 GMT 2024","skipped","Fri Nov 29 09:56:39 GMT 2024","","2-delegation/delegation.drep.spec.ts","",""
"","11013","8B_2. Should sort the list of proposed governance actions.","independent (desktop)","Fri Nov 29 09:11:23 GMT 2024","passed","Fri Nov 29 09:11:34 GMT 2024","Filter and sort proposals","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","0","2F. Should change delegated DRep","delegation","Fri Nov 29 09:56:39 GMT 2024","skipped","Fri Nov 29 09:56:39 GMT 2024","Change delegation","2-delegation/delegationFunctionality.delegation.spec.ts","",""
"","74278","4C_1. Should filter Governance Action Type on governance actions page","loggedin (desktop)","Fri Nov 29 09:28:10 GMT 2024","passed","Fri Nov 29 09:29:25 GMT 2024","","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","",""
"","6779","6P. Should verify feature form","mobile","Fri Nov 29 09:12:54 GMT 2024","passed","Fri Nov 29 09:13:01 GMT 2024","User Snap","6-miscellaneous/miscellaneous.spec.ts","",""
"","18437","Create Proposal 01 auth","auth setup","Fri Nov 29 09:09:24 GMT 2024","passed","Fri Nov 29 09:09:43 GMT 2024","","auth.setup.ts","",""
"","0","3P. Should reject invalid edit dRep metadata","dRep","Fri Nov 29 09:56:39 GMT 2024","skipped","Fri Nov 29 09:56:39 GMT 2024","","3-drep-registration/editDRep.dRep.spec.ts","",""
"","16818","3E_2. Should reject invalid data in DRep form","loggedin (desktop)","Fri Nov 29 09:27:27 GMT 2024","passed","Fri Nov 29 09:27:44 GMT 2024","Validation of dRep Registration Form","3-drep-registration/dRepRegistration.loggedin.spec.ts","",""
"","3918","4A_2. Should access Governance Actions page without connecting wallet","mobile","Fri Nov 29 09:12:14 GMT 2024","passed","Fri Nov 29 09:12:18 GMT 2024","","4-proposal-visibility/proposalVisibility.spec.ts","",""
"","0","4O. Should reject invalid metadata anchor on vote context","dRep","Fri Nov 29 09:56:39 GMT 2024","skipped","Fri Nov 29 09:56:39 GMT 2024","Logged in DRep > vote context metadata anchor validation","4-proposal-visibility/proposalVisibility.dRep.spec.ts","",""
"","25893","7L. Should save proposal as a draft","loggedin (desktop)","Fri Nov 29 09:32:14 GMT 2024","passed","Fri Nov 29 09:32:40 GMT 2024","Info Proposal Draft","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
