"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5825","Create User 01 auth","auth setup","Mon Dec 23 03:59:41 GMT 2024","passed","Mon Dec 23 03:59:47 GMT 2024","","auth.setup.ts","",""
"","10448","2J. Should search by DRep id and DRep givenname","loggedin (desktop)","Mon Dec 23 04:08:11 GMT 2024","passed","Mon Dec 23 04:08:21 GMT 2024","DRep dependent tests","2-delegation/delegation.loggedin.spec.ts","",""
"","8660","2K_3. Should sort DReps randomly","mobile","Mon Dec 23 04:04:16 GMT 2024","passed","Mon Dec 23 04:04:24 GMT 2024","","2-delegation/delegation.spec.ts","",""
"","6509","2D. Should show delegation options in connected state","loggedin (desktop)","Mon Dec 23 04:07:49 GMT 2024","passed","Mon Dec 23 04:07:56 GMT 2024","","2-delegation/delegation.loggedin.spec.ts","",""
"Ada spendable features are not available on mainnet.","1312","3H. Should Update DRep data","dRep","Mon Dec 23 04:17:04 GMT 2024","skipped","Mon Dec 23 04:17:05 GMT 2024","Logged in DReps","3-drep-registration/dRepRegistration.dRep.spec.ts","",""
"","4856","6S. Should Warn users that they are in bootstrapping phase via banner","independent (desktop)","Mon Dec 23 04:03:14 GMT 2024","passed","Mon Dec 23 04:03:19 GMT 2024","","6-miscellaneous/miscellaneous.spec.ts","",""
"Ada spendable features are not available on mainnet.","1074","7H_2. Should submit a treasury proposal as governance action","proposal submission","Mon Dec 23 04:00:41 GMT 2024","skipped","Mon Dec 23 04:00:42 GMT 2024","","7-proposal-submission/proposalSubmission.ga.spec.ts","",""
"","7909","2Q. Should include DRep status and voting power on the DRep card","independent (desktop)","Mon Dec 23 04:01:34 GMT 2024","passed","Mon Dec 23 04:01:42 GMT 2024","DRep dependent tests","2-delegation/delegation.spec.ts","",""
"","8132","2Q. Should include DRep status and voting power on the DRep card","mobile","Mon Dec 23 04:04:57 GMT 2024","passed","Mon Dec 23 04:05:05 GMT 2024","DRep dependent tests","2-delegation/delegation.spec.ts","",""
"","7296","4B_2. Should restrict voting for users who are not registered as DReps (without wallet connected)","mobile","Mon Dec 23 04:05:30 GMT 2024","passed","Mon Dec 23 04:05:38 GMT 2024","","4-proposal-visibility/proposalVisibility.spec.ts","",""
"","13103","6J. Should add a username.","loggedin (desktop)","Mon Dec 23 04:11:45 GMT 2024","passed","Mon Dec 23 04:11:58 GMT 2024","Temporary user","6-miscellaneous/miscellaneous.loggedin.spec.ts","",""
"","11038","Create Proposal 06 auth","auth setup","Mon Dec 23 04:00:27 GMT 2024","passed","Mon Dec 23 04:00:38 GMT 2024","","auth.setup.ts","",""
"Ada spendable features are not available on mainnet.","1070","4J. Should include metadata anchor in the vote transaction","dRep","Mon Dec 23 04:17:12 GMT 2024","skipped","Mon Dec 23 04:17:13 GMT 2024","Temporary DReps","4-proposal-visibility/proposalVisibility.dRep.spec.ts","",""
"Ada spendable features are not available on mainnet.","1237","Abstain delegation","cleanup delegation","Mon Dec 23 04:17:30 GMT 2024","skipped","Mon Dec 23 04:17:31 GMT 2024","","delegation.teardown.ts","",""
"","7853","5H. Should open a new tab in Bad governance action proposal, when external URL is opened","independent (desktop)","Mon Dec 23 04:02:35 GMT 2024","passed","Mon Dec 23 04:02:43 GMT 2024","Bad Proposals","5-proposal-functionality/proposalFunctionality.spec.ts","",""
"","6912","8A. Should access proposed governance actions in disconnected state","mobile","Mon Dec 23 04:06:47 GMT 2024","passed","Mon Dec 23 04:06:54 GMT 2024","","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"Ada spendable features are not available on mainnet.","1126","4G. Should display correct vote counts on governance details page for DRep","dRep","Mon Dec 23 04:17:12 GMT 2024","skipped","Mon Dec 23 04:17:13 GMT 2024","Check vote count","4-proposal-visibility/proposalVisibility.dRep.spec.ts","",""
"Ada spendable features are not available on mainnet.","1162","5K. Should return deposit on DRep retirement","dRep","Mon Dec 23 04:17:17 GMT 2024","skipped","Mon Dec 23 04:17:18 GMT 2024","Check voting power","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","",""
"","5777","Create AdaHolder 02 auth","auth setup","Mon Dec 23 03:59:47 GMT 2024","passed","Mon Dec 23 03:59:53 GMT 2024","","auth.setup.ts","",""
"","7144","6P. Should verify feature form","mobile","Mon Dec 23 04:06:28 GMT 2024","passed","Mon Dec 23 04:06:35 GMT 2024","User Snap","6-miscellaneous/miscellaneous.spec.ts","",""
"","5004","7A. Should open wallet connection popup, when propose a governance action in disconnected state.","mobile","Mon Dec 23 04:06:45 GMT 2024","passed","Mon Dec 23 04:06:50 GMT 2024","","7-proposal-submission/proposalSubmission.spec.ts","",""
"","7870","2M. Should access dRep directory page on disconnected state","independent (desktop)","Mon Dec 23 04:01:13 GMT 2024","passed","Mon Dec 23 04:01:20 GMT 2024","","2-delegation/delegation.spec.ts","",""
"Ada spendable features are not available on mainnet.","171","Initialize static wallets","wallet bootstrap","Mon Dec 23 04:07:41 GMT 2024","skipped","Mon Dec 23 04:07:41 GMT 2024","","wallet.bootstrap.ts","",""
"","6452","7A. Should open wallet connection popup, when propose a governance action in disconnected state.","independent (desktop)","Mon Dec 23 04:03:19 GMT 2024","passed","Mon Dec 23 04:03:26 GMT 2024","","7-proposal-submission/proposalSubmission.spec.ts","",""
"","9055","2I. Should check validity of DRep Id","loggedin (desktop)","Mon Dec 23 04:08:02 GMT 2024","passed","Mon Dec 23 04:08:11 GMT 2024","DRep dependent tests","2-delegation/delegation.loggedin.spec.ts","",""
"","8479","2L. Should copy DRepId","independent (desktop)","Mon Dec 23 04:01:50 GMT 2024","passed","Mon Dec 23 04:01:58 GMT 2024","DRep dependent tests","2-delegation/delegation.spec.ts","",""
"","7225","2L. Should copy DRepId","mobile","Mon Dec 23 04:05:13 GMT 2024","passed","Mon Dec 23 04:05:20 GMT 2024","DRep dependent tests","2-delegation/delegation.spec.ts","",""
"","7433","4B_2. Should restrict voting for users who are not registered as DReps (without wallet connected)","independent (desktop)","Mon Dec 23 04:02:08 GMT 2024","passed","Mon Dec 23 04:02:15 GMT 2024","","4-proposal-visibility/proposalVisibility.spec.ts","",""
