"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","74","test_list_proposal","test_cases","Wed May 14 09:47:29 GMT 2025","passed","Wed May 14 09:47:29 GMT 2025","","test_proposal","",""
"","868","test_get_network_total_stake","test_cases","Wed May 14 09:47:27 GMT 2025","passed","Wed May 14 09:47:28 GMT 2025","","test_misc","",""
"","696","test_drep_voting_power[registered_drep0]","test_cases","Wed May 14 09:47:23 GMT 2025","passed","Wed May 14 09:47:23 GMT 2025","","test_drep","",""
"","155","test_drep_get_info[registered_drep1]","test_cases","Wed May 14 09:47:24 GMT 2025","passed","Wed May 14 09:47:25 GMT 2025","","test_drep","",""
"","144","test_drep_getVotes[registered_drep1]","test_cases","Wed May 14 09:47:24 GMT 2025","passed","Wed May 14 09:47:24 GMT 2025","","test_drep","",""
"","701","test_drep_getVotes[registered_drep0]","test_cases","Wed May 14 09:47:22 GMT 2025","passed","Wed May 14 09:47:23 GMT 2025","","test_drep","",""
"","1958","test_get_network_metrics","test_cases","Wed May 14 09:47:25 GMT 2025","passed","Wed May 14 09:47:27 GMT 2025","","test_misc","",""
"","3658","test_list_drep","test_cases","Wed May 14 09:47:18 GMT 2025","passed","Wed May 14 09:47:22 GMT 2025","","test_drep","",""
"","3257","test_get_proposal","test_cases","Wed May 14 09:47:29 GMT 2025","passed","Wed May 14 09:47:32 GMT 2025","","test_proposal","",""
"","146","test_check_voting_power[ada_holder_delegate_to_drep1]","test_cases","Wed May 14 09:47:18 GMT 2025","passed","Wed May 14 09:47:18 GMT 2025","","test_ada_holder","",""
"","144","test_drep_voting_power[registered_drep1]","test_cases","Wed May 14 09:47:24 GMT 2025","passed","Wed May 14 09:47:24 GMT 2025","","test_drep","",""
"","712","test_check_voting_power[ada_holder_delegate_to_drep0]","test_cases","Wed May 14 09:47:17 GMT 2025","passed","Wed May 14 09:47:18 GMT 2025","","test_ada_holder","",""
"","650","test_epoch_boundary","test_cases","Wed May 14 09:47:32 GMT 2025","passed","Wed May 14 09:47:33 GMT 2025","","test_proposal","",""
"","144","test_ada_holder_current_delegation[ada_holder_delegate_to_drep1]","test_cases","Wed May 14 09:47:18 GMT 2025","passed","Wed May 14 09:47:18 GMT 2025","","test_ada_holder","",""
"","250","test_get_epoch_param","test_cases","Wed May 14 09:47:25 GMT 2025","passed","Wed May 14 09:47:25 GMT 2025","","test_misc","",""
"","699","test_get_network_info","test_cases","Wed May 14 09:47:28 GMT 2025","passed","Wed May 14 09:47:28 GMT 2025","","test_misc","",""
"","1281","test_ada_holder_current_delegation[ada_holder_delegate_to_drep0]","test_cases","Wed May 14 09:47:16 GMT 2025","passed","Wed May 14 09:47:17 GMT 2025","","test_ada_holder","",""
"","717","test_drep_get_info[registered_drep0]","test_cases","Wed May 14 09:47:23 GMT 2025","passed","Wed May 14 09:47:24 GMT 2025","","test_drep","",""
"","703","test_get_transaction_status","test_cases","Wed May 14 09:47:28 GMT 2025","passed","Wed May 14 09:47:29 GMT 2025","","test_misc","",""
