"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11671","8C. Should search the list of proposed governance actions.","mobile","Wed Dec 04 09:39:01 GMT 2024","passed","Wed Dec 04 09:39:13 GMT 2024","","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","2878","6T. Should display proper network name","mobile","Wed Dec 04 09:38:40 GMT 2024","passed","Wed Dec 04 09:38:43 GMT 2024","","6-miscellaneous/miscellaneous.spec.ts","",""
"","3338","1A. Should connect wallet and choose stake-key to use","independent (desktop)","Wed Dec 04 09:32:11 GMT 2024","passed","Wed Dec 04 09:32:14 GMT 2024","","1-wallet-connect/walletConnect.spec.ts","",""
"","180268","2P. Should enable sharing of DRep details","dRep","Wed Dec 04 10:26:54 GMT 2024","broken","Wed Dec 04 10:29:54 GMT 2024","","2-delegation/delegation.drep.spec.ts","",""
"","780355","5F. Should show notification of casted vote after vote","dRep","Wed Dec 04 10:39:22 GMT 2024","broken","Wed Dec 04 10:52:23 GMT 2024","Perform voting","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","",""
"","5680","6R. Should submit an idea or new feature","independent (desktop)","Wed Dec 04 09:34:29 GMT 2024","passed","Wed Dec 04 09:34:35 GMT 2024","User Snap > Feedback Tests","6-miscellaneous/miscellaneous.spec.ts","",""
"","13269","4C_2. Should sort Governance Action Type on governance actions page","loggedin (desktop)","Wed Dec 04 09:44:05 GMT 2024","passed","Wed Dec 04 09:44:18 GMT 2024","","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","",""
"","5047","8E. Should share proposed governance action","mobile","Wed Dec 04 09:39:34 GMT 2024","passed","Wed Dec 04 09:39:39 GMT 2024","Mocked proposal","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","12871","4C_3. Should filter and sort Governance Action Type on governance actions page","loggedin (desktop)","Wed Dec 04 09:44:18 GMT 2024","passed","Wed Dec 04 09:44:31 GMT 2024","","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","",""
"","11526","7D_1. Verify info proposal form","loggedin (desktop)","Wed Dec 04 10:05:06 GMT 2024","passed","Wed Dec 04 10:05:18 GMT 2024","Proposal created logged state > Verify Proposal form","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","19057","Faucet setup","faucet setup","Wed Dec 04 09:30:09 GMT 2024","passed","Wed Dec 04 09:30:28 GMT 2024","","faucet.setup.ts","",""
"","180560","4O. Should reject invalid metadata anchor on vote context","dRep","Wed Dec 04 10:32:31 GMT 2024","broken","Wed Dec 04 10:35:31 GMT 2024","Logged in DRep > vote context metadata anchor validation","4-proposal-visibility/proposalVisibility.dRep.spec.ts","",""
"","231721","Setup temporary DRep wallets","dRep setup","Wed Dec 04 09:40:08 GMT 2024","passed","Wed Dec 04 09:44:00 GMT 2024","","dRep.setup.ts","",""
"","12256","2K_2. Should sort DReps","mobile","Wed Dec 04 09:36:32 GMT 2024","passed","Wed Dec 04 09:36:44 GMT 2024","","2-delegation/delegation.spec.ts","",""
"","3726","8I. Should disable poll voting functionality.","mobile","Wed Dec 04 09:39:35 GMT 2024","passed","Wed Dec 04 09:39:39 GMT 2024","Mocked proposal","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","60588","6L. Should reject invalid username.","loggedin (desktop)","Wed Dec 04 09:47:24 GMT 2024","failed","Wed Dec 04 09:48:25 GMT 2024","Temporary user","6-miscellaneous/miscellaneous.loggedin.spec.ts","",""
"","15280","7M_1. Should edit a info proposal draft","loggedin (desktop)","Wed Dec 04 10:11:04 GMT 2024","passed","Wed Dec 04 10:11:19 GMT 2024","Info Proposal Draft","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","180340","8T. Should change vote on poll.","loggedin (desktop)","Wed Dec 04 10:17:45 GMT 2024","broken","Wed Dec 04 10:20:46 GMT 2024","Proposal created with poll enabled (user auth)","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","",""
"","180416","5D_2. Should reject invalid data in provide context","dRep","Wed Dec 04 10:36:04 GMT 2024","broken","Wed Dec 04 10:39:05 GMT 2024","Proposal checks > Validate provide context about vote","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","",""
"","16072","3E_1. Should accept valid data in DRep form","loggedin (desktop)","Wed Dec 04 09:42:29 GMT 2024","passed","Wed Dec 04 09:42:45 GMT 2024","Validation of dRep Registration Form","3-drep-registration/dRepRegistration.loggedin.spec.ts","",""
"","57973","7H_1. Should submit a info proposal as governance action","proposal submission","Wed Dec 04 09:31:13 GMT 2024","passed","Wed Dec 04 09:32:11 GMT 2024","","7-proposal-submission/proposalSubmission.ga.spec.ts","",""
"","117779","2E. Should register as Direct voter","delegation","Wed Dec 04 11:01:54 GMT 2024","passed","Wed Dec 04 11:03:52 GMT 2024","Register DRep state","2-delegation/delegationFunctionality.delegation.spec.ts","",""
