"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","34166","5K. Should return deposit on DRep retirement","dRep","Fri Dec 20 10:24:55 GMT 2024","passed","Fri Dec 20 10:25:29 GMT 2024","Check voting power","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","",""
"","20380","2K_1. Should filter DReps","mobile","Fri Dec 20 10:04:37 GMT 2024","passed","Fri Dec 20 10:04:57 GMT 2024","","2-delegation/delegation.spec.ts","",""
"","2987","4A_2. Should access Governance Actions page without connecting wallet","mobile","Fri Dec 20 10:05:55 GMT 2024","passed","Fri Dec 20 10:05:58 GMT 2024","","4-proposal-visibility/proposalVisibility.spec.ts","",""
"","24421","4C_2. Should sort Governance Action Type on governance actions page","loggedin (desktop)","Fri Dec 20 10:10:26 GMT 2024","passed","Fri Dec 20 10:10:51 GMT 2024","","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","",""
"","4786","8E. Should share proposed governance action","mobile","Fri Dec 20 10:08:25 GMT 2024","passed","Fri Dec 20 10:08:30 GMT 2024","Mocked proposal","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","75072","2A. Should show delegated DRep Id (on Dashboard, and DRep Directory) after delegation","delegation","Fri Dec 20 10:25:26 GMT 2024","passed","Fri Dec 20 10:26:41 GMT 2024","Delegate to others","2-delegation/delegationFunctionality.delegation.spec.ts","",""
"","7878","5A. Should show relevant details about governance action as DRep","dRep","Fri Dec 20 10:22:49 GMT 2024","passed","Fri Dec 20 10:22:57 GMT 2024","Proposal checks","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","",""
"","25148","7J_2. Should reject invalid metadata anchor on proposal submission","loggedin (desktop)","Fri Dec 20 10:14:33 GMT 2024","passed","Fri Dec 20 10:14:58 GMT 2024","Proposal created logged state > proposed as a governance action > Metadata anchor validation","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","8783","Create Proposal 06 auth","auth setup","Fri Dec 20 09:59:55 GMT 2024","passed","Fri Dec 20 10:00:04 GMT 2024","","auth.setup.ts","",""
"","40778","5I. Should view the vote details,when viewing governance action already voted by the DRep","dRep","Fri Dec 20 10:24:25 GMT 2024","passed","Fri Dec 20 10:25:05 GMT 2024","Perform voting","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","",""
"","3024","1D. Should reject wallet connection if on different network","independent (desktop)","Fri Dec 20 10:00:52 GMT 2024","passed","Fri Dec 20 10:00:56 GMT 2024","","1-wallet-connect/walletConnect.spec.ts","",""
"","47611","Abstain delegation","cleanup delegation","Fri Dec 20 10:30:18 GMT 2024","passed","Fri Dec 20 10:31:06 GMT 2024","","delegation.teardown.ts","",""
"","2260","6T. Should display proper network name","mobile","Fri Dec 20 10:07:16 GMT 2024","passed","Fri Dec 20 10:07:18 GMT 2024","","6-miscellaneous/miscellaneous.spec.ts","",""
"","39368","8B_1. Should filter the list of proposed governance actions.","independent (desktop)","Fri Dec 20 10:02:58 GMT 2024","passed","Fri Dec 20 10:03:37 GMT 2024","Filter and sort proposals","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","13304","5D_1. Should accept valid data in provide context","dRep","Fri Dec 20 10:22:57 GMT 2024","passed","Fri Dec 20 10:23:10 GMT 2024","Proposal checks > Validate provide context about vote","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","",""
"","13021","7D_2. Verify treasury proposal form","loggedin (desktop)","Fri Dec 20 10:14:20 GMT 2024","passed","Fri Dec 20 10:14:33 GMT 2024","Proposal created logged state > Verify Proposal form","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","9023","4L. Should search governance actions","loggedin (desktop)","Fri Dec 20 10:11:01 GMT 2024","passed","Fri Dec 20 10:11:10 GMT 2024","","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","",""
"","2831","3C. Should open wallet connection popup on DRep registration in disconnected state","independent (desktop)","Fri Dec 20 10:01:34 GMT 2024","passed","Fri Dec 20 10:01:37 GMT 2024","","3-drep-registration/dRepRegistration.spec.ts","",""
"","49403","7F_2. Should reject invalid data in treasury Proposal form","loggedin (desktop)","Fri Dec 20 10:13:13 GMT 2024","passed","Fri Dec 20 10:14:02 GMT 2024","Proposal created logged state > Reject invalid  data","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","12483","7D_1. Verify info proposal form","loggedin (desktop)","Fri Dec 20 10:14:15 GMT 2024","passed","Fri Dec 20 10:14:28 GMT 2024","Proposal created logged state > Verify Proposal form","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","5070","8H. Should disable proposal interaction on a disconnected state.","independent (desktop)","Fri Dec 20 10:04:04 GMT 2024","passed","Fri Dec 20 10:04:09 GMT 2024","","8-proposal-discussion/proposalDiscussion.spec.ts","",""
