"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","3N_1. Should accept valid metadata anchor on edit dRep","dRep","Thu Nov 28 02:58:20 GMT 2024","skipped","Thu Nov 28 02:58:20 GMT 2024","Validation of edit dRep Form","3-drep-registration/editDRep.dRep.spec.ts","",""
"","1","2J. Should search by DRep id and DRep givenname","dRep","Thu Nov 28 02:58:20 GMT 2024","skipped","Thu Nov 28 02:58:20 GMT 2024","","2-delegation/delegation.drep.spec.ts","",""
"","3370","4A_2. Should access Governance Actions page without connecting wallet","mobile","Thu Nov 28 02:25:39 GMT 2024","passed","Thu Nov 28 02:25:42 GMT 2024","","4-proposal-visibility/proposalVisibility.spec.ts","",""
"","6168","Create AdaHolder 01 auth","auth setup","Thu Nov 28 02:22:09 GMT 2024","passed","Thu Nov 28 02:22:15 GMT 2024","","auth.setup.ts","",""
"","0","2Q. Should include DRep status and voting power on the DRep card","dRep","Thu Nov 28 02:58:20 GMT 2024","skipped","Thu Nov 28 02:58:20 GMT 2024","","2-delegation/delegation.drep.spec.ts","",""
"","11371","7D_1. Verify info proposal form","loggedin (desktop)","Thu Nov 28 02:37:49 GMT 2024","passed","Thu Nov 28 02:38:01 GMT 2024","Proposal created logged state > Verify Proposal form","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","5576","6N. Should open feedback modal","mobile","Thu Nov 28 02:26:06 GMT 2024","passed","Thu Nov 28 02:26:12 GMT 2024","User Snap","6-miscellaneous/miscellaneous.spec.ts","",""
"","7023","8A. Should access proposed governance actions in disconnected state","mobile","Thu Nov 28 02:26:22 GMT 2024","passed","Thu Nov 28 02:26:29 GMT 2024","","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","180224","8U. Should navigate to the edit proposal page when 'goto data edit screen' is selected if data does not match the anchor URL","loggedin (desktop)","Thu Nov 28 02:48:35 GMT 2024","broken","Thu Nov 28 02:51:36 GMT 2024","Proposal created with poll enabled (proposal auth)","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","",""
"","13454","8C. Should search the list of proposed governance actions.","mobile","Thu Nov 28 02:26:29 GMT 2024","passed","Thu Nov 28 02:26:43 GMT 2024","","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","24908","4K. Should display correct vote counts on governance details page for disconnect state","mobile","Thu Nov 28 02:25:42 GMT 2024","failed","Thu Nov 28 02:26:07 GMT 2024","","4-proposal-visibility/proposalVisibility.spec.ts","",""
"","0","5E. Should re-vote with new data on a already voted governance action","dRep","Thu Nov 28 02:58:20 GMT 2024","skipped","Thu Nov 28 02:58:20 GMT 2024","Perform voting","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","",""
"","15354","7C. Should list unfinished Draft","loggedin (desktop)","Thu Nov 28 02:41:25 GMT 2024","passed","Thu Nov 28 02:41:40 GMT 2024","Info Proposal Draft","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","7535","1C. Should disconnect Wallet When connected","independent (desktop)","Thu Nov 28 02:22:57 GMT 2024","passed","Thu Nov 28 02:23:04 GMT 2024","","1-wallet-connect/walletConnect.spec.ts","",""
"","0","5I. Should view the vote details,when viewing governance action already voted by the DRep","dRep","Thu Nov 28 02:58:20 GMT 2024","skipped","Thu Nov 28 02:58:20 GMT 2024","Perform voting","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","",""
"","3262","3C. Should open wallet connection popup on DRep registration in disconnected state","mobile","Thu Nov 28 02:25:35 GMT 2024","passed","Thu Nov 28 02:25:39 GMT 2024","","3-drep-registration/dRepRegistration.spec.ts","",""
"","243654","Setup temporary DRep wallets","dRep setup","Thu Nov 28 02:29:55 GMT 2024","failed","Thu Nov 28 02:33:58 GMT 2024","","dRep.setup.ts","",""
"","240401","Register DRep of static wallets","dRep setup","Thu Nov 28 02:29:55 GMT 2024","failed","Thu Nov 28 02:33:55 GMT 2024","","dRep.setup.ts","",""
"","1","5D_2. Should reject invalid data in provide context","dRep","Thu Nov 28 02:58:20 GMT 2024","skipped","Thu Nov 28 02:58:20 GMT 2024","Proposal checks > Validate provide context about vote","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","",""
"","8459","6E. Should open Sanchonet docs in a new tab when clicking `Learn More` on dashboards in connected state.","loggedin (desktop)","Thu Nov 28 02:33:10 GMT 2024","failed","Thu Nov 28 02:33:18 GMT 2024","Logged in user","6-miscellaneous/miscellaneous.loggedin.spec.ts","",""
"","9661","8C. Should search the list of proposed governance actions.","independent (desktop)","Thu Nov 28 02:24:46 GMT 2024","passed","Thu Nov 28 02:24:55 GMT 2024","","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","1","2A. Should show delegated DRep Id (on Dashboard, and DRep Directory) after delegation","delegation","Thu Nov 28 02:58:20 GMT 2024","skipped","Thu Nov 28 02:58:20 GMT 2024","Delegate to others","2-delegation/delegationFunctionality.delegation.spec.ts","",""
"","16791","Create Proposal 07 auth","auth setup","Thu Nov 28 02:22:39 GMT 2024","passed","Thu Nov 28 02:22:55 GMT 2024","","auth.setup.ts","",""
"","180272","8Q. Should vote on poll.","loggedin (desktop)","Thu Nov 28 02:45:33 GMT 2024","broken","Thu Nov 28 02:48:34 GMT 2024","Proposal created with poll enabled (user auth)","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","",""
"","180520","7J_2. Should reject invalid metadata anchor on proposal submission","loggedin (desktop)","Thu Nov 28 02:38:22 GMT 2024","broken","Thu Nov 28 02:41:22 GMT 2024","Proposal created logged state > proposed as a governance action > Metadata anchor validation","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","12608","6L. Should reject invalid username.","loggedin (desktop)","Thu Nov 28 02:33:34 GMT 2024","passed","Thu Nov 28 02:33:47 GMT 2024","Temporary user","6-miscellaneous/miscellaneous.loggedin.spec.ts","",""
"","2881","3D. Verify DRep registration form","loggedin (desktop)","Thu Nov 28 02:30:14 GMT 2024","passed","Thu Nov 28 02:30:17 GMT 2024","","3-drep-registration/dRepRegistration.loggedin.spec.ts","",""
"","4302","8F. Should display all comments with count indication.","independent (desktop)","Thu Nov 28 02:25:15 GMT 2024","passed","Thu Nov 28 02:25:19 GMT 2024","Mocked proposal","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","7972","8S. Should restrict proposal creation on disconnected state","mobile","Thu Nov 28 02:26:48 GMT 2024","passed","Thu Nov 28 02:26:56 GMT 2024","","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","8657","6D. Should open Sanchonet docs in a new tab when clicking `Learn More` on dashboards in disconnected state.","independent (desktop)","Thu Nov 28 02:23:59 GMT 2024","failed","Thu Nov 28 02:24:07 GMT 2024","","6-miscellaneous/miscellaneous.spec.ts","",""
"","20275","4K. Should display correct vote counts on governance details page for disconnect state","independent (desktop)","Thu Nov 28 02:23:35 GMT 2024","failed","Thu Nov 28 02:23:56 GMT 2024","","4-proposal-visibility/proposalVisibility.spec.ts","",""
"","0","4N. Should accept valid metadata anchor on vote context","dRep","Thu Nov 28 02:58:20 GMT 2024","skipped","Thu Nov 28 02:58:20 GMT 2024","Logged in DRep > vote context metadata anchor validation","4-proposal-visibility/proposalVisibility.dRep.spec.ts","",""
"","19198","7N. Should submit a draft proposal","loggedin (desktop)","Thu Nov 28 02:42:12 GMT 2024","passed","Thu Nov 28 02:42:31 GMT 2024","Info Proposal Draft","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","180234","8R. Should disable voting after cancelling the poll with the current poll result.","loggedin (desktop)","Thu Nov 28 02:47:16 GMT 2024","broken","Thu Nov 28 02:50:16 GMT 2024","Proposal created with poll enabled (proposal auth)","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","",""
